experiment,case,parameter,scale_label,mode,metric,n,mean,std,bootstrap_ci95_low,bootstrap_ci95_high
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_z_rms_m,10,0.07600924522,0.004238782861258319,0.073520279093,0.078423101015
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_3d_rms_m,10,0.26188132329999997,0.01153743049861333,0.2554290406675,0.2689825427025
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_x_pct_hs,10,11.045176690000002,0.5384627820422633,10.745803280250001,11.37639878175
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_y_pct_hs,10,12.46983206,1.4289593309953648,11.639521621250001,13.32876881725
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_z_pct_hs,10,5.067282819999999,0.2825855070183095,4.900910616,5.232451798299999
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_3d_pct_refmax,10,19.97308427,1.3816164094730787,19.2369282785,20.856058664
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37130776586249997,0.3770539604125
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_z_pct_refrms,10,20.32009908,1.3143040462392193,19.542190843499995,21.112516968999998
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,roll_rms_deg,10,0.6242485526000001,0.3685156375693299,0.4173372368725,0.8452258121999998
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,pitch_rms_deg,10,0.29279273,0.08738794293783585,0.2457885835825,0.34574080622
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,yaw_rms_deg,10,2.4219162825000002,2.844250813676203,0.9261878990925,4.271902925382498
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_axis_error_deg,10,0.5699752808999999,0.9810618568297862,-0.028494340649999953,1.1252521147699999
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_axis_abs_error_deg,10,0.9391098030999998,0.5861159619735766,0.6172957613525,1.3025215547949995
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_axis_rmse_deg,10,12.041073800000001,0.35739432753141936,11.82097197575,12.24559893725
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_axis_circ_std_deg,10,11.91835566,0.3239878126773466,11.72384591725,12.1071624065
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_sense_forward_pct,10,86.79200285750001,30.183433968307558,67.64527754825,96.4832872415
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_sense_reverse_pct,10,10.5513332132,30.026406003514573,0.9552208418149999,29.588892663922497
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_sense_uncertain_pct,10,2.656666708,0.21779809136364983,2.5415486505,2.7997236762249997
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,dir_sense_dominant_pct,10,96.30322494,0.33859669936580494,96.09288686125,96.49078619
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11222089672999999,0.059619128269567584,0.07726638068425,0.1475606488175
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003435155071,0.0001383960007484506,0.0002675083939125,0.00043004121771250003
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_x_rms_m,10,0.1569852069,0.006694244455472634,0.15339083725499997,0.161242944225
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_y_rms_m,10,0.18998284940000001,0.021503105827671024,0.1774291542275,0.20256833626749998
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_z_rms_m,10,0.07890906707,0.004805396402399066,0.07603671909625,0.0817519027165
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_3d_rms_m,10,0.2594112784,0.012803112891296346,0.25214147893500005,0.26722321197999993
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_x_pct_hs,10,10.465680123,0.4462829252765407,10.229459482325002,10.745914584249999
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_y_pct_hs,10,12.665522759999998,1.4335403893977248,11.805026152750001,13.48577313375
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_z_pct_hs,10,5.260604286,0.3203597077836722,5.0724147912249995,5.44997736745
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_3d_pct_refmax,10,19.78509216,1.4462787652019213,18.993342048000002,20.68502511475
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3712763681675,0.37709865571750006
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,disp_z_pct_refrms,10,21.096595200000003,1.4788741786757424,20.2373795865,21.968829570999997
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,roll_rms_deg,10,0.6257014187000001,0.3681981381623754,0.41658300057000003,0.8446363502000002
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,pitch_rms_deg,10,0.29471981810000003,0.06567175215143192,0.25915169587750003,0.33568867112249995
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,yaw_rms_deg,10,2.390118974,2.8666222201413136,0.84936242978,4.206177055637499
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_axis_error_deg,10,0.5686782836000001,0.9830516133532576,-0.019262887969999948,1.1401580057874998
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_axis_abs_error_deg,10,0.9402145394,0.5860821303877756,0.6159773639749999,1.3028954326075
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_axis_rmse_deg,10,12.04633197,0.352299287038598,11.830652297499999,12.240045968749998
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_axis_circ_std_deg,10,11.92370501,0.3196504330969118,11.725652826,12.1056412725
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_sense_forward_pct,10,86.81866819519999,30.18404220865078,67.6678250181,96.50656858899998
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_sense_reverse_pct,10,10.5523890995,30.05436396493401,0.9458833629750001,29.6028005752625
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.628944492,0.2046354894941901,2.518443126225,2.75639450415
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,dir_sense_dominant_pct,10,96.33544615999999,0.3358265434569373,96.12944075075,96.52051356075
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11274380161000001,0.05827308048116834,0.07926389344850002,0.14715635867750002
sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034330661299999997,0.00013918732835143188,0.00026640411666,0.00042486605631000005
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_x_rms_m,10,0.17501190319999999,0.00919514225254047,0.169707081035,0.18037869200499998
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_y_rms_m,10,0.1927818523,0.021895365306232265,0.18031402561749998,0.205801322505
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_z_rms_m,10,0.07357289567,0.00400016392069783,0.07125841035175,0.07592466565599999
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_3d_rms_m,10,0.2713130625,0.011458480562530094,0.26499374377499996,0.27856847018249997
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_x_pct_hs,10,11.667459780000002,0.6130093096726507,11.3136637885,12.03743725
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_y_pct_hs,10,12.852122989999998,1.4596910044329805,12.03375708175,13.71404656675
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_z_pct_hs,10,4.904859591999999,0.2666777048995652,4.7509345887,5.063612235525
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_3d_pct_refmax,10,20.69162216,1.3941072789477675,19.940825200749998,21.587644752000003
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37135931484249995,0.37710292976500004
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,disp_z_pct_refrms,10,19.66640244,1.205842127819237,18.962730085749996,20.371932221499996
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,roll_rms_deg,10,0.6186235398,0.37889038503770617,0.40275621389250005,0.8481646219724999
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,pitch_rms_deg,10,0.6915652365,0.19656588973282693,0.5846640451224999,0.8147199697999999
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,yaw_rms_deg,10,3.205699895,2.54696007330986,2.041825925,4.937616247924998
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_axis_error_deg,10,0.9879486076000001,0.9634556749677855,0.4044383615275001,1.5544103240975
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_axis_abs_error_deg,10,1.1610107414,0.7176494528648287,0.7716103349200001,1.6061747351700002
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_axis_rmse_deg,10,11.99177597,0.4873044436165548,11.7028547795,12.277655470250002
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_axis_circ_std_deg,10,11.844359500000001,0.4403500761754423,11.58307128625,12.098657247250001
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_sense_forward_pct,10,86.49422510200002,30.085971616099446,67.40274002225,96.15506170625
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_sense_reverse_pct,10,10.692611008400002,30.020729716833973,1.09894308384,29.736888510515
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.81316676,0.1702449322326352,2.713105652825,2.9103959603499994
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,dir_sense_dominant_pct,10,96.02000274000002,0.31857329474452944,95.8295585315,96.19567017225
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.15998338245,0.051309154196660316,0.12898640298375003,0.18979302431
sensitivity,sigma_aw_x0.5,sigma_aw,0.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034437724970000003,0.00013243026618194373,0.00027081226335750003,0.0004263437135675
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_x_rms_m,10,0.178467612,0.009727914828241023,0.17296053137249998,0.1842668829725
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_y_rms_m,10,0.18905528480000006,0.02184687438172269,0.17631854123250001,0.20223015265499997
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_z_rms_m,10,0.07364133076,0.003753928106209791,0.07144900549500001,0.07587485836999999
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_3d_rms_m,10,0.2709991247,0.010672783488939533,0.2650748399,0.2776318834475
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_x_pct_hs,10,11.897840400000002,0.6485275242095588,11.5208275265,12.288566687500001
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_y_pct_hs,10,12.603685170000002,1.4564581346478371,11.7745704065,13.465572773249999
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_z_pct_hs,10,4.909421825000001,0.25026186951214613,4.76215191305,5.05662303015
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_3d_pct_refmax,10,20.66754703,1.351110464124715,19.9328565055,21.531243384999996
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37135103603249997,0.3771084576975
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,disp_z_pct_refrms,10,19.68531359,1.1601439078573588,18.991944877,20.355877765
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,roll_rms_deg,10,0.6194723599,0.37208371537436224,0.4085627315275,0.8482131616424999
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,pitch_rms_deg,10,0.36530164029999995,0.1708526953608389,0.2693741756025,0.4718803628125
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,yaw_rms_deg,10,2.6688286777,2.7119918892816233,1.3102448683425,4.4528187196325
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_axis_error_deg,10,0.6651596062999999,0.958342989575718,0.11001739499999999,1.2156249987
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_axis_abs_error_deg,10,0.9802902215,0.5850427720229656,0.6706298824,1.3497946920550001
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_axis_rmse_deg,10,12.02337741,0.3991864139137909,11.78543210875,12.25080556525
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_axis_circ_std_deg,10,11.89713802,0.3616526953950086,11.6781335245,12.10573515675
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_sense_forward_pct,10,86.69733586310001,30.149071911588564,67.5679433728,96.37433683325
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_sense_reverse_pct,10,10.580222798699998,30.06084504363465,0.9891569772425,29.632557227295
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_sense_uncertain_pct,10,2.722444511,0.23620606367055808,2.581159798275,2.85716811
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,dir_sense_dominant_pct,10,96.22105864,0.31160278184205414,96.04200216999999,96.40278720100001
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11948746776000001,0.06164553556025526,0.08327937489275,0.15521339690250002
sensitivity,sigma_aw_x0.75,sigma_aw,0.75,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034446464860000004,0.00013633423370426834,0.000269286041495,0.0004281343489624999
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_x_rms_m,10,0.1800153465,0.009929766661627756,0.17425953467000002,0.1859312792925
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_y_rms_m,10,0.18769249179999997,0.021818339229886467,0.175566295525,0.20070685732
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_z_rms_m,10,0.07371229083,0.0036211765204814564,0.07163473813000001,0.0758109982245
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_3d_rms_m,10,0.271107781,0.01038439360996154,0.265426230855,0.27760203519999993
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_x_pct_hs,10,12.001022540000001,0.6619845003094966,11.60916346125,12.39679051
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_y_pct_hs,10,12.51283244,1.4545558489232768,11.67644645875,13.37920828525
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_z_pct_hs,10,4.914152576,0.24141172185015033,4.770178779275001,5.0531272969500005
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_3d_pct_refmax,10,20.675791939999996,1.3364580316907064,19.954361230499998,21.511680678999998
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37133583992999997,0.377092825825
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,disp_z_pct_refrms,10,19.704417409999998,1.1325575720396135,19.039922829749997,20.349569978749997
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,roll_rms_deg,10,0.6220740605999999,0.3693076728463152,0.40828220594500003,0.83865497534
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,pitch_rms_deg,10,0.3016546785,0.12193170829173398,0.23320350305,0.37932958844
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,yaw_rms_deg,10,2.492126193,2.8006046341917266,1.0521965089499998,4.271201994764999
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_axis_error_deg,10,0.5799972534,0.9744847204132959,-0.0007546249499999866,1.1478530125549997
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_axis_abs_error_deg,10,0.9401992806000001,0.5841237977592951,0.6156045538149999,1.2971691525374998
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_axis_rmse_deg,10,12.032573320000001,0.37119905296165323,11.804106469000002,12.241314019999999
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_axis_circ_std_deg,10,11.909761150000001,0.33559990134468903,11.7060036965,12.0976978825
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_sense_forward_pct,10,86.7488914668,30.1879235089414,67.59055224215001,96.45011505325
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_sense_reverse_pct,10,10.561000421200001,30.048394482062328,0.958665311875,29.6152234272525
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_sense_uncertain_pct,10,2.690111186,0.23770666227751008,2.5537209206750004,2.831500080575
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,dir_sense_dominant_pct,10,96.2728363,0.3567570466023218,96.05150022424999,96.46984134775
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11257994679999998,0.06150900151009401,0.07676926555799998,0.14886752758
sensitivity,sigma_aw_x1,sigma_aw,1,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003435877603,0.00013746074001926345,0.0002654863019375,0.00042806945094749993
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_x_rms_m,10,0.18086844829999998,0.010039454446153893,0.1749247982375,0.18683831513500002
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_y_rms_m,10,0.187077108,0.02180907018285204,0.17473945595499998,0.20000994811249997
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_z_rms_m,10,0.07370369135,0.0035182080748662435,0.07163745336475,0.07575788963550001
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_3d_rms_m,10,0.2712542444,0.010248736722025448,0.265536272475,0.2776415272450001
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_x_pct_hs,10,12.057896040000001,0.6692968957661933,11.66571015675,12.45272446825
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_y_pct_hs,10,12.47180681,1.4539379249996223,11.65569495975,13.321970479749998
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_z_pct_hs,10,4.913579272,0.2345471626433858,4.77502842025,5.048828749824999
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_3d_pct_refmax,10,20.686954880000002,1.3301515836522717,19.9688674455,21.523643099999997
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3713498755675,0.37704897195
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,disp_z_pct_refrms,10,19.70209084,1.108487108158181,19.0571155275,20.35312461975
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,roll_rms_deg,10,0.623938961,0.36816987279358226,0.41986995078,0.8435715522999999
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,pitch_rms_deg,10,0.2954738721,0.08525737697252801,0.2498967868225,0.35025065810999995
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,yaw_rms_deg,10,2.4243234369,2.839234922976592,0.924319477545,4.27959142203
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_axis_error_deg,10,0.552030946,0.9805714731146965,-0.037014768799999986,1.1228659451724996
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_axis_abs_error_deg,10,0.927320862,0.5870666787218233,0.61435131019,1.2975894550074998
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_axis_rmse_deg,10,12.03808325,0.35856647266598596,11.823440539,12.242941627250001
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_axis_circ_std_deg,10,11.916402430000002,0.3240001798565072,11.71873436475,12.10282606775
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_sense_forward_pct,10,86.79883576750001,30.186115348939847,67.6261680625,96.4953409605
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_sense_reverse_pct,10,10.539833523099999,30.03949701485551,0.9364250398700001,29.59072411151
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_sense_uncertain_pct,10,2.6613333700000004,0.2195692054876868,2.544500041,2.79594861895
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,dir_sense_dominant_pct,10,96.3126137,0.36116005944183255,96.08922224525,96.510169259
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11220532019000003,0.05950979202918736,0.07791248453775,0.14818269801125
sensitivity,sigma_aw_x1.25,sigma_aw,1.25,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003428327823,0.00013832217022528457,0.00026689511928750003,0.00042803003456999995
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_x_rms_m,10,0.18143270309999998,0.01011467897992945,0.1754953643525,0.18753704957499998
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_y_rms_m,10,0.1867776796,0.02181101210540462,0.1742123998475,0.2001298020975
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_z_rms_m,10,0.07364883945,0.003423890228021628,0.07160675383,0.07563740444625001
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_3d_rms_m,10,0.27141378829999996,0.010176738079443703,0.26579192265249996,0.2776544067475001
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_x_pct_hs,10,12.095513149999999,0.6743120964794029,11.711104379999998,12.4934685565
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_y_pct_hs,10,12.451844779999998,1.454067429765316,11.600946730249998,13.314569462249999
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_z_pct_hs,10,4.909922457,0.22825935637782713,4.776133707975,5.04112761905
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_3d_pct_refmax,10,20.699129479999996,1.3272826998348664,19.981164738249998,21.508920924749997
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37133653399999994,0.3771088448975
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,disp_z_pct_refrms,10,19.687327189999998,1.084804468572152,19.0268764845,20.31564597475
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,roll_rms_deg,10,0.6251628479000001,0.3676351191940083,0.41733336148999994,0.8447826681874998
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,pitch_rms_deg,10,0.29853991999999996,0.06292437692497292,0.26393441318749994,0.33720350087250006
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,yaw_rms_deg,10,2.3947365638999996,2.8575451356271815,0.8951172780750002,4.1721727053999995
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_axis_error_deg,10,0.5379470828,0.9823880922559908,-0.03202301057499996,1.1020591350674995
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_axis_abs_error_deg,10,0.9199752809999999,0.5884162110348325,0.5922330092425,1.28309986098
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_axis_rmse_deg,10,12.040311740000002,0.35179919013526645,11.82950371275,12.236278502500001
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_axis_circ_std_deg,10,11.919328310000001,0.3178871889350001,11.72058572575,12.101029909249998
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_sense_forward_pct,10,86.8040569426,30.18204603147301,67.6454993433,96.50356379099999
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_sense_reverse_pct,10,10.552055884800001,30.050455400342443,0.9419902838025,29.59705788639
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.6438889029999997,0.2094779522264846,2.5291083467999997,2.7743361355499996
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,dir_sense_dominant_pct,10,96.3205017,0.35387457850872867,96.10209248299999,96.52111491499998
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11272929011000002,0.05811508964773786,0.07868784550999999,0.147656339432
sensitivity,sigma_aw_x1.5,sigma_aw,1.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034218529029999997,0.0001390430936984411,0.00026481962914250005,0.00042655694206749994
sensitivity,tau_rs_x0.5,tau_rs,0.5,FixedSensitivity,disp_x_rms_m,10,0.4887914599,0.02354650455567671,0.47397993666999994,0.5016652489399999
sensitivity,tau_rs_x0.5,tau_rs,0.5,FixedSensitivity,disp_y_rms_m,10,0.34556467840000005,0.026329714522024202,0.33055888558499996,0.36128066042999996
sensitivity,tau_rs_x0.5,tau_rs,0.5,FixedSensitivity,disp_z_rms_m,10,0.13290534469999998,0.0025877483038273578,0.13137855264249998,0.13440299922249999
sensitivity,tau_rs_x0.5,tau_rs,0.5,FixedSensitivity,disp_3d_rms_m,10,0.6139937162000001,0.012317056387892775,0.6062434853,0.6208549410550002
