experiment,parameter,left_case,right_case,comparison,metric,n_pairs,mean_paired_difference,std_paired_difference,bootstrap_ci95_low,bootstrap_ci95_high,cohen_dz,hedges_gz
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_x_pct_hs,10,-0.7138829249999998,0.15803232060849165,-0.7988378243250001,-0.6175917727,-4.517322293637447,-4.128267422290005
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_y_pct_hs,10,0.6166689,0.30925189218709404,0.43068574749999977,0.7989855050000001,1.9940666996046121,1.8223274893282964
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_z_pct_hs,10,0.059266806000000026,0.04908286146126579,0.03159218985000004,0.08883412972500027,1.207484735721266,1.1034899821984303
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_3d_pct_refmax,10,0.060522080000000145,0.2802520952146554,-0.102781549,0.22814997700000011,0.21595585201118322,0.19735663088868846
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,disp_z_pct_refrms,10,0.23896790999999915,0.19905323336090217,0.1272057487499995,0.35796726874999885,1.2005226238487066,1.0971274829642474
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,roll_rms_deg,10,0.0002770779000000084,0.00031593774033377456,9.543102000001005e-05,0.0004622013175000073,0.8770015880574685,0.8014697313879154
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,pitch_rms_deg,10,-0.0016878128999999909,0.0018987511105960887,-0.0027640774799999896,-0.0005403985249999944,-0.8889068665087567,-0.8123496664443466
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,yaw_rms_deg,10,-0.0013880721999999014,0.004153003192470188,-0.0037860237749999465,0.001021835945000163,-0.3342333573247947,-0.3054474732586582
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_axis_error_deg,10,0.016979980399999997,0.003711193934426825,0.01502529095749999,0.01936195397999999,4.575341709438978,4.1812899096274965
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_axis_abs_error_deg,10,0.004940795800000006,0.017521540255231245,-0.006108246294999979,0.014913977835000012,0.2819841023122883,0.25769819098786245
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_axis_rmse_deg,10,0.0010081099999998955,0.003347228178475596,-0.0009062997500003567,0.0029556485000004113,0.30117755535238466,0.2752386058080059
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_axis_circ_std_deg,10,0.00031338999999945826,0.003416811473500676,-0.0016670270000007782,0.0023379089999995576,0.09172001511642555,0.08382061888973465
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_sense_forward_pct,10,-0.0020011999999994144,0.027729512082457174,-0.018334988999999313,0.013776390000001016,-0.07216859763159898,-0.06595306935139775
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_sense_reverse_pct,10,-0.0065555519999999975,0.016325298735205673,-0.01755554223749999,0.001333337822500014,-0.40155785853173287,-0.36697364451413633
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_sense_uncertain_pct,10,0.008555591000000006,0.024144054320685372,-0.00577772730000001,0.022556977749999985,0.3543560201763637,0.32383706959471376
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_sense_dominant_pct,10,-0.0020011999999994144,0.027729512082457174,-0.018723310249999976,0.013889875749997864,-0.07216859763159898,-0.06595306935139775
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_error_deg,10,0.01666323837000001,0.0059687857552688925,0.013180425462499997,0.02028009513825006,2.7917300190060743,2.5512919690331954
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_abs_error_deg,10,0.004184356630000006,0.018019077409527393,-0.006570274301500016,0.01463565654325,0.23221813941415076,0.2122183270293748
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_rmse_deg,10,-0.0382396700000001,0.10980678530005042,-0.11163256875000027,0.019738760499999567,-0.34824505512577414,-0.3182524120703582
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_correct_pct,10,-0.0020011999999994144,0.027729512082457174,-0.01917020449999846,0.013835596499997247,-0.07216859763159898,-0.06595306935139775
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_wrong_pct,10,-0.0065555519999999975,0.016325298735205673,-0.017555541904999993,0.0012777846000000092,-0.40155785853173287,-0.36697364451413633
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,dir_travel_unresolved_pct,10,0.008555591000000006,0.024144054320685372,-0.005555510024999941,0.022722254024999944,0.3543560201763637,0.32383706959471376
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,accel_bias_3d_rms_mps2,10,1.7242559999999103e-05,4.228258862353588e-05,-5.4722900000032935e-06,4.363231400000004e-05,0.40779338638697554,0.3726721368581157
sensitivity,r_s,x1.25,x1,r_s_x1.25_minus_x1,gyro_bias_3d_rms_radps,10,-1.6250690000000214e-07,4.4403337346206843e-07,-4.087675000000125e-07,1.1022560499999557e-07,-0.36597902255174586,-0.33445903963282075
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_x_rms_m,10,-0.016095829000000002,0.004490431556692559,-0.0185792739975,-0.01323837531500001,-3.584472627360439,-3.275759534462386
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_y_rms_m,10,0.020715560199999993,0.00888091815646705,0.015503809670000002,0.025840124359999994,2.332592175158714,2.131697421669324
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_z_rms_m,10,0.0029384642900000023,0.0014056443816715617,0.0021495081632500013,0.0037941207512500017,2.0904748941589655,1.9104325176945713
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_3d_rms_m,10,0.00734761049999999,0.00712851195145153,0.0032029479774999853,0.011546846599999988,1.0307355237727907,0.9419633152545985
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_x_pct_hs,10,-1.073055182,0.2993622090822216,-1.239913271125001,-0.8872070320500002,-3.584471083674022,-3.275758123726129
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_y_pct_hs,10,1.3810372299999998,0.5920612286613627,1.0413165889999998,1.7296614997499995,2.3325919062839064,2.1316971759513876
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_z_pct_hs,10,0.19589757900000002,0.09370955072647638,0.14371857599999985,0.2536988730000001,2.090476130568533,1.9104336476182313
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_3d_pct_refmax,10,0.5573392699999999,0.5484101163698699,0.24298506899999936,0.8879659992500009,1.0162818908032467,0.9287545029885473
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,disp_z_pct_refrms,10,0.7879430999999993,0.3827872317107031,0.5705937795000003,1.016633178749999,2.0584362139735592,1.881153172306957
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,roll_rms_deg,10,0.0004825797000000159,0.0005655917973430973,0.00015317940500001668,0.000821897800000021,0.8532296653999654,0.7797451681415888
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,pitch_rms_deg,10,-0.002523542999999995,0.003248365590091041,-0.004312386044999997,-0.0005964736374999984,-0.7768654512589108,-0.7099578302066093
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,yaw_rms_deg,10,-0.0019869553999998847,0.007169419274362529,-0.006123004647499935,0.0022460995700001756,-0.27714314422998443,-0.25327416094422467
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_axis_error_deg,10,0.02869110269999998,0.006082455694484358,0.025439417322499994,0.03247852485749999,4.717026171849868,4.310771782381934
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_axis_abs_error_deg,10,0.00826873929999998,0.02959173993379479,-0.010762060265000028,0.02530872619999997,0.2794272766150122,0.2553615721804318
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_axis_rmse_deg,10,0.0011302700000001664,0.005548799244090856,-0.0019461119999996202,0.004458443500000277,0.20369632244378588,0.18615295463185563
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_axis_circ_std_deg,10,7.02799999997339e-05,0.0056603952808183975,-0.003150974000000151,0.003439219999999743,0.012416094020482011,0.01134675657945415
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_sense_forward_pct,10,0.0008895700000024931,0.04567309550205815,-0.024166148999997573,0.028723100250002,0.01947689312983848,0.01779944360148624
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_sense_reverse_pct,10,-0.0039444397999999934,0.022656906870615945,-0.01799998007250001,0.008888882549999992,-0.17409436435984083,-0.15910046839104267
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_sense_uncertain_pct,10,0.003055549999999929,0.03511709671600717,-0.01805694615000018,0.02277774999999989,0.08701032504794566,0.07951655138802613
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_sense_dominant_pct,10,0.0008895700000024931,0.04567309550205815,-0.0243353054999978,0.029167782250004545,0.01947689312983848,0.01779944360148624
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_error_deg,10,0.026454014670000015,0.00769223165941296,0.02190313196999999,0.03095701554600002,3.439055899678778,3.142866838187481
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_abs_error_deg,10,0.0037466531300000285,0.028655634846219934,-0.013435304394249998,0.02020961334075004,0.13074751790028002,0.11948687377326318
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_rmse_deg,10,-0.011355410000000177,0.16301727166959495,-0.1072790994999994,0.08469685200000003,-0.06965771101245907,-0.0636584331140279
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_correct_pct,10,0.0008895700000024931,0.04567309550205815,-0.024055489999997803,0.028947234250003378,0.01947689312983848,0.01779944360148624
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_wrong_pct,10,-0.0039444397999999934,0.022656906870615945,-0.017944414902499983,0.008611094399999986,-0.17409436435984083,-0.15910046839104267
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,dir_travel_unresolved_pct,10,0.003055549999999929,0.03511709671600717,-0.01861112100000022,0.022611094999999935,0.08701032504794566,0.07951655138802613
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,accel_bias_3d_rms_mps2,10,2.4928130000001838e-05,7.398238893255059e-05,-1.4453777000000795e-05,7.101768125000217e-05,0.33694681071638144,0.3079272301832786
sensitivity,r_s,x1.5,x1,r_s_x1.5_minus_x1,gyro_bias_3d_rms_radps,10,-2.691479000000016e-07,7.857220990437127e-07,-7.217038774999986e-07,2.1693837750000106e-07,-0.34254846634398645,-0.3130464426138153
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_x_rms_m,10,0.05748773079999999,0.0052535937049934785,0.05416447857249999,0.0602117323,10.94255361722369,10.0001250028745
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_y_rms_m,10,0.004679030299999995,0.010435518833888659,-0.0014449132000000058,0.010695124042499992,0.44837543532623914,0.40975905244120525
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_z_rms_m,10,0.008246921019999999,0.001617101005718107,0.007284414124749999,0.009178464587499999,5.099818125669759,4.660595737758147
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_3d_rms_m,10,0.04410307100000001,0.007094503327849234,0.0398902414,0.048290503995,6.216512835630774,5.681114994989085
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_x_pct_hs,10,3.83251542,0.35023961313527385,3.6095559559999995,4.014407429999999,10.942552687550391,10.000124153269415
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_y_pct_hs,10,0.31193541999999985,0.695701287937598,-0.10042281449999982,0.7183592407499998,0.4483755103066294,0.40975912096390127
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_z_pct_hs,10,0.54979472,0.10780666077827851,0.48506468819999987,0.611320066,5.099821439889878,4.6605987665407
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_3d_pct_refmax,10,3.36233501,0.5695417618557401,3.0362771134999997,3.7039496982499998,5.903579395204472,5.395132980981227
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,disp_z_pct_refrms,10,2.2006300199999993,0.41643584649146415,1.9521116287499993,2.435381473,5.2844394605811305,4.829316540222873
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,roll_rms_deg,10,-0.002086020800000002,0.018963166884997572,-0.012608907999999997,0.009791875762499989,-0.11000382017680425,-0.10052972926084434
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,pitch_rms_deg,10,0.023812466900000006,0.09983923594926655,-0.03394568077250001,0.08255581409249992,0.23850810428978386,0.21796656799947295
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,yaw_rms_deg,10,-0.04736722679999996,0.26459358223822355,-0.199037466275,0.10958616524250007,-0.17901880461088987,-0.163600790692609
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_axis_error_deg,10,-0.09605407780000003,0.07871410073466717,-0.14342991173750005,-0.050623436872500004,-1.2202906074450777,-1.115192946834338
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_axis_abs_error_deg,10,-0.030541993200000023,0.12414100944043077,-0.09906955692750002,0.04687301567749991,-0.24602662196536784,-0.22483755252668766
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_axis_rmse_deg,10,-0.010629379999999956,0.03993480797880468,-0.03311448199999959,0.013727222000000235,-0.2661683012383953,-0.24324452749284592
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_axis_circ_std_deg,10,-0.008481420000000206,0.03229411307436005,-0.026122048250000213,0.01185681099999976,-0.26263052899056205,-0.24001144626267062
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_sense_forward_pct,10,0.041944130000001675,0.2576156149819066,-0.11788861999999653,0.18339555274999902,0.16281672212667536,0.14879411431553347
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_sense_reverse_pct,10,-0.02455555299999999,0.11166368470860422,-0.09039027919999999,0.04016943600999994,-0.21990634702839848,-0.20096688909507307
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_sense_uncertain_pct,10,-0.017388891000000118,0.18910996046216522,-0.12211529542500013,0.10039309934999983,-0.09195121694015199,-0.08403190843137488
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_sense_dominant_pct,10,0.041944130000001675,0.2576156149819066,-0.11600236474999753,0.18278852925000116,0.16281672212667536,0.14879411431553347
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_error_deg,10,-0.08733929454999999,0.06248708672511474,-0.12601033176874998,-0.05374318290875,-1.3977174985643341,-1.2773389277570375
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_abs_error_deg,10,-0.009969478250000002,0.11076970244895609,-0.07186831793875,0.05598929419999994,-0.09000185095373031,-0.0822504318014697
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_rmse_deg,10,-0.15786972000000005,0.8013314941386078,-0.6314993329999989,0.29885748999999967,-0.1970092541660331,-0.18004181083311488
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_correct_pct,10,0.041944130000001675,0.2576156149819066,-0.1160023649999976,0.18033637625000193,0.16281672212667536,0.14879411431553347
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_wrong_pct,10,-0.02455555299999999,0.11166368470860422,-0.09066666513999999,0.03872500637499999,-0.21990634702839848,-0.20096688909507307
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,dir_travel_unresolved_pct,10,-0.017388891000000118,0.18910996046216522,-0.12005558100000009,0.09944728662499992,-0.09195121694015199,-0.08403190843137488
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,accel_bias_3d_rms_mps2,10,0.00038974984000000044,0.013558816150946121,-0.00747084021825,0.008429880931000003,0.028745123147997258,0.026269446306439577
sensitivity,sigma_aw_rs,x0.5,x1,sigma_aw_rs_x0.5_minus_x1,gyro_bias_3d_rms_radps,10,1.622899500000003e-06,3.2084179037753196e-06,-2.5108488749999263e-07,3.4724220124999974e-06,0.5058254718284517,0.46226119833314294
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_x_rms_m,10,0.019708287799999995,0.002460686140144558,0.018126488084999993,0.020987881362500002,8.009265171397352,7.319466341848612
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_y_rms_m,10,-0.004002314700000007,0.005082439146638577,-0.006999789655000009,-0.0009723012950000038,-0.7874791186918699,-0.7196573943834269
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_z_rms_m,10,0.0014294982000000011,0.0007540229983957292,0.0009751378049999992,0.001860798478500002,1.895828380621577,1.732549956197793
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_3d_rms_m,10,0.010235536100000003,0.003663121811440433,0.00809852328999999,0.0123640123,2.794211229348971,2.553559484866825
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_x_pct_hs,10,1.31388596,0.16404558404876482,1.2099760535000001,1.40011739525,8.009273566360854,7.319474013794973
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_y_pct_hs,10,-0.2668207100000002,0.3388289818643103,-0.4690127102500001,-0.06648705600000077,-0.7874790064648394,-0.7196572918219615
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_z_pct_hs,10,0.09529986299999997,0.05026811827748743,0.06502694882500008,0.12338913187499972,1.8958311205112288,1.732552460114152
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_3d_pct_refmax,10,0.7808290400000001,0.28727381511168854,0.6130512200000002,0.9541736477500007,2.718065479432657,2.4839717959015903
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,disp_z_pct_refrms,10,0.38050843000000045,0.19904909821618294,0.26048843800000093,0.4940558472500003,1.9116310167189927,1.7469915885513558
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,roll_rms_deg,10,-0.0009317636999999962,0.004338185234637738,-0.0033297661125,0.001717805499999992,-0.2147819075498291,-0.19628379252109798
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,pitch_rms_deg,10,-0.001981578699999992,0.028242000299835382,-0.018412805154999996,0.014876074725000007,-0.0701642475377901,-0.06412134412630377
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,yaw_rms_deg,10,-0.017798609699999995,0.06337925895333162,-0.05253362394000001,0.020781365154999978,-0.2808270401694936,-0.2566407809473187
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_axis_error_deg,10,-0.038513183400000026,0.019113009949539118,-0.05024886988250001,-0.027807236752500027,-2.0150245043391877,-1.8414803008623162
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_axis_abs_error_deg,10,-0.012310790800000007,0.04295328418278961,-0.0359115577,0.013964882630000017,-0.2866088364189078,-0.2619246193691186
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_axis_rmse_deg,10,0.00044125000000025947,0.012075959560239928,-0.0063552750000002425,0.007655141250000028,0.036539539388080945,0.03339256760443217
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_axis_circ_std_deg,10,0.001552769999999626,0.00985506289636045,-0.0038729760000002053,0.007543164749999725,0.15756063825559913,0.1439907112366011
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_sense_forward_pct,10,-0.02561112999999864,0.08216537406865726,-0.07550039100000044,0.02122327300000039,-0.3117022260325623,-0.2848568380870055
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_sense_reverse_pct,10,0.014333348699999988,0.04089516740270752,-0.010724986187500002,0.0372777873025,0.35049003611734886,0.3203040438311099
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_sense_uncertain_pct,10,0.011277769999999942,0.07143546609200752,-0.028888917025000047,0.05439030409999994,0.15787354121094963,0.1442766653910636
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_sense_dominant_pct,10,-0.02561112999999864,0.08216537406865726,-0.07455520049999752,0.021445322000002258,-0.3117022260325623,-0.2848568380870055
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_error_deg,10,-0.029648026759999963,0.02362057407552616,-0.045242858483499966,-0.01694110756249994,-1.2551780776030752,-1.147075729849894
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_abs_error_deg,10,0.0023445047600000254,0.03909599518967082,-0.01902056724249998,0.02655405329299998,0.05996790076901392,0.054803158826309095
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_rmse_deg,10,0.12641638999999963,0.2814659546415891,-0.04551707650000042,0.28926114374999906,0.4491356340448874,0.4104537789629507
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_correct_pct,10,-0.02561112999999864,0.08216537406865726,-0.07433733849999935,0.02116761200000061,-0.3117022260325623,-0.2848568380870055
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_wrong_pct,10,0.014333348699999988,0.04089516740270752,-0.010499985100000043,0.037779191974999946,0.35049003611734886,0.3203040438311099
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,dir_travel_unresolved_pct,10,0.011277769999999942,0.07143546609200752,-0.029723638800000104,0.05389030472499991,0.15787354121094963,0.1442766653910636
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,accel_bias_3d_rms_mps2,10,-0.0006150415899999994,0.0034329801467257734,-0.002597587183499998,0.00144378918625,-0.17915675701958228,-0.1637268619351753
sensitivity,sigma_aw_rs,x0.75,x1,sigma_aw_rs_x0.75_minus_x1,gyro_bias_3d_rms_radps,10,4.6893110000000267e-07,7.730387831843845e-07,1.3242255000008708e-08,9.160734024999911e-07,0.6066074693799077,0.5543633354401171
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_x_rms_m,10,-0.010606424300000004,0.0021813247740533424,-0.011802274900000001,-0.009193645782500006,-4.862377407602227,-4.443604627227035
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_y_rms_m,10,0.0091077194,0.004659339151483897,0.006450395657500007,0.011837589309999997,1.9547234283427066,1.7863726615610576
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_z_rms_m,10,0.000801365090000003,0.0006736863676291876,0.00041707531000000216,0.001207385898750004,1.1895224966777014,1.0870747429361407
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_3d_rms_m,10,0.0007389515000000068,0.0036620690596805396,-0.0013478122649999888,0.0029310333499999964,0.2017852443406595,0.18440646833715388
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_x_pct_hs,10,-0.7070947649999999,0.1454215688195164,-0.7850734769500002,-0.6163061195249996,-4.862378880519296,-4.443605973288962
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_y_pct_hs,10,0.60718145,0.3106226871607286,0.4269669452499996,0.7885359157500001,1.9547234477622686,1.7863726793081076
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_z_pct_hs,10,0.0534244049999999,0.04491245386694936,0.027655964374999918,0.07955223364999993,1.18952318121532,1.087075368517883
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_3d_pct_refmax,10,0.055285250000000376,0.28297633136152806,-0.10882143149999872,0.2263348837500003,0.19537058005522176,0.1785442677074139
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,disp_z_pct_refrms,10,0.21549835999999978,0.18217109536647805,0.1122777377500007,0.3267254494999986,1.1829448550357369,1.0810636013923403
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,roll_rms_deg,10,0.0005833181000000104,0.0017898497743501945,-0.00047736624999999527,0.0015930209075000143,0.32590338494289794,0.29783492064951733
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,pitch_rms_deg,10,0.002393540799999999,0.012728543178954816,-0.005350707819999997,0.009699924522499983,0.1880451491068863,0.17184974029217004
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,yaw_rms_deg,10,0.009184394400000023,0.026881194169654423,-0.007098382114999973,0.02416578815750016,0.34166616044044945,0.3122401254016925
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_axis_error_deg,10,0.02510376049999998,0.009589598286689384,0.019793586699999997,0.031050187769999956,2.6178114817223017,2.392352184592269
sensitivity,sigma_aw_rs,x1.25,x1,sigma_aw_rs_x1.25_minus_x1,dir_axis_abs_error_deg,10,0.00814209069999999,0.026805254585298543,-0.008269424614999995,0.02265167320749999,0.3037497992824718,0.27758931495127837
