family,tuning_mode,aw_cov_sync,input,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,disp_z_ref_rms_m,disp_z_pct_refrms,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,dir_travel_error_deg,dir_travel_rmse_deg,dir_travel_correct_pct,dir_travel_wrong_pct,dir_travel_unresolved_pct,dir_axis_mean_deg,dir_axis_truth_deg,dir_axis_error_deg,dir_axis_rmse_deg,dir_axis_circ_std_deg,dir_sense_forward_pct,dir_sense_reverse_pct,dir_sense_uncertain_pct,dir_sense_dominant_pct,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,wave_period_s,frequency_hz,period_s,accel_variance_m2ps4,dir_axis_abs_error_deg,dir_travel_abs_error_deg,seed,arm,spectrum,hs_m,regression_exit_code
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.220463261,0.160557538,0.15377526,0.313096792,5.51158142,4.01393843,3.84438157,7.73860025,1.04037023,14.7808208,0.683683634,0.09762761,0.506881177,-2.59796572,15.8904228,95.2133331,0.0549999997,4.73166656,26.9066467,30.0,-3.09335327,15.830678,15.2699871,0.0549999997,95.2133331,4.73166656,95.2133331,0.11753802,0.00015079802,3.67736793,0.907986164,7.76219082,7.3289361,0.200000003,5.0,1.00051332,3.09335327,2.59796572,23,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.495024085,0.402896285,0.308750749,0.709014297,5.82381248,4.73995638,3.63236165,9.41092777,2.16781425,14.2424908,0.792627394,0.105124258,2.49347544,2.27483511,24.1171875,96.1966705,0.37722224,3.42611122,-26.8396301,-30.0,3.16036987,24.0974655,22.4632339,58.0272255,38.546669,3.42611122,58.0272255,0.133579701,0.000153367917,4.32108784,1.32138169,16.7380161,8.77471256,0.200000003,5.0,2.11095595,3.16036987,2.27483511,23,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128886253,0.0121274954,0.0109578138,0.020815054,4.77356482,4.49166489,4.05844927,10.4030685,0.0534430593,20.5037155,0.779112518,0.106753275,2.70826793,1.65094137,10.0752268,0.356111109,0.0,99.6438904,1.22492981,30.0,-28.7750702,29.4723663,8.03217697,0.356111109,0.0,99.6438904,0.356111109,0.134328246,0.000130426182,1.47080755,0.0139970873,0.150023773,2.93750596,0.247729704,3.03149557,0.0300200861,28.7750702,1.65094137,23,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0752965286,0.0638467818,0.0583424829,0.114672683,5.01976824,4.25645208,3.88949871,8.65265369,0.390963972,14.9227257,0.648944378,0.0840720311,2.59603381,1.29936993,20.1451397,88.1527786,0.225000009,11.6222229,-27.8527069,-30.0,2.14729309,22.5786114,21.1392117,17.1772232,71.2005539,11.6222229,71.2005539,0.111117296,0.000135012364,2.50286031,0.399538189,1.2926656,4.98305273,0.267523974,3.36190677,0.258111566,2.14729309,1.29936993,23,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.23259598,0.15707244,0.154098511,0.32018587,5.81489944,3.92681098,3.85246277,7.76177692,1.04307246,14.7735195,0.702104092,0.103290133,2.57185531,-1.78434813,17.5200424,95.8072281,0.230555564,3.96222234,27.9833069,30.0,-2.01669312,17.6566162,16.8421535,87.6205597,8.41722202,3.96222234,87.6205597,0.120729759,0.000137712996,3.93860531,0.83940804,8.80210304,7.83556414,0.200000003,5.0,0.861908197,2.01669312,1.78434813,23,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.50403899,0.417727113,0.305589676,0.722451568,5.92987013,4.91443634,3.59517264,9.5111227,2.15460348,14.1831055,0.759770751,0.100895546,2.83057976,1.00004268,27.2383518,94.0244446,1.0738889,4.90166664,-27.8633423,-30.0,2.13665771,25.9249096,24.1801796,1.31722224,93.7811127,4.90166664,93.7811127,0.128320396,0.000157925722,4.49567604,1.10670877,16.6720219,9.12282467,0.200000003,5.0,1.4993006,2.13665771,1.00004268,23,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128088165,0.0120029971,0.010860187,0.0206417385,4.74400616,4.44555426,4.02229118,10.6684141,0.0499124601,21.7584686,0.783730328,0.102802306,2.70616174,16.7814751,16.7820187,0.118888892,0.0,99.8811111,0.909683228,30.0,-29.0903168,29.6725521,7.53736782,0.118888892,0.0,99.8811111,0.118888892,0.135030881,0.000130375862,1.45011091,0.109151892,0.150003225,2.88825297,0.352986932,2.83132195,0.0304298662,29.0903168,16.7814751,23,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0718220398,0.0613724366,0.0579324327,0.110820346,4.78813601,4.09149551,3.86216211,8.28303337,0.385561794,15.0254602,0.645602942,0.0880290866,2.59707856,0.710743487,19.709568,87.3905563,0.24333334,12.3661118,-28.6390076,-30.0,1.36099243,22.1111088,20.8980656,23.2044449,64.4294434,12.3661118,64.4294434,0.110576279,0.000134621674,2.32224655,0.444158763,1.14566112,4.6295414,0.283676863,3.10174775,0.299089879,1.36099243,0.710743487,23,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.225481167,0.155476347,0.153786078,0.314109534,5.63702917,3.88690877,3.84465194,7.76363134,1.04037023,14.7818604,0.685044885,0.0994081572,2.49877143,-2.63160586,15.889822,95.0122223,0.0522222221,4.93555546,26.9069824,30.0,-3.09301758,15.8399153,15.2786055,0.0522222221,95.0122223,4.93555546,95.0122223,0.11781469,0.000138079005,3.67736793,0.907986164,7.76219082,7.3289361,0.200000003,5.0,1.00051332,3.09301758,2.63160586,23,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.492590368,0.409491599,0.308729887,0.711085618,5.7951808,4.81754827,3.63211632,9.4384203,2.16781425,14.2415295,0.794991493,0.104780421,2.86364651,2.27164268,24.1543865,96.2027817,0.383333355,3.41388893,-26.848114,-30.0,3.15188599,24.1007214,22.464922,58.0266685,38.5594444,3.41388893,58.0266685,0.133956134,0.000157834613,4.32108784,1.32138169,16.7380161,8.77471256,0.200000003,5.0,2.11095595,3.15188599,2.27164268,23,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0129256854,0.0121286279,0.0111589748,0.0209451579,4.78729057,4.4920845,4.13295364,10.4680939,0.0534430593,20.8801212,0.470320731,0.219105855,0.553117394,5.12576723,7.41100502,0.606111109,0.0,99.3938904,1.6308136,30.0,-28.3691864,29.3469067,9.3682375,0.606111109,0.0,99.3938904,0.606111109,0.0883738101,0.000141103752,1.47059333,0.0145468516,0.150027871,2.93702102,0.250682741,3.00458217,0.0302377306,28.3691864,5.12576723,202,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0765432268,0.0615433827,0.0581164286,0.114122622,5.10288143,4.10289192,3.87442851,8.61114883,0.390963972,14.8649063,0.337254375,0.242589295,1.06779146,3.22182059,19.8941212,87.2238922,0.24777779,12.5283337,-26.0198364,-30.0,3.98016357,22.8371716,21.1588936,16.7844448,70.6872253,12.5283337,70.6872253,0.0698776841,0.000142257559,2.50305176,0.382916242,1.17853403,4.98338604,0.259660006,3.39258146,0.25778529,3.98016357,3.22182059,202,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.224787757,0.165103152,0.15241152,0.317833066,5.61969376,4.12757874,3.81028795,7.70474195,1.04307246,14.6117859,0.39041096,0.225334749,0.616575897,-1.38341689,17.3097076,95.6961136,0.259444445,4.04444456,28.49646,30.0,-1.50354004,17.4056206,16.6511097,87.5416718,8.41388893,4.04444456,87.5416718,0.0752909333,0.00013252697,3.93659925,0.83822,8.77280903,7.83072567,0.200000003,5.0,0.85942322,1.50354004,1.38341689,202,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.516516745,0.390312135,0.30536738,0.715808868,6.07666731,4.5919075,3.59255743,9.42367172,2.15460348,14.1727877,0.441364676,0.253100455,1.48613775,2.21204114,27.0717697,94.0772247,1.00111115,4.92166662,-26.6703796,-30.0,3.32962036,25.5856857,23.8279305,1.53833342,93.5400009,4.92166662,93.5400009,0.0836812481,0.000182316522,4.49601126,1.10560131,16.6610317,9.12380505,0.200000003,5.0,1.4959681,3.32962036,2.21204114,202,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128475539,0.0120068695,0.0110583277,0.0207728464,4.75835323,4.44698858,4.0956769,10.7361746,0.0499124601,22.1554451,0.473329455,0.22297819,0.657689691,10.1068535,12.8052244,0.215555564,0.0,99.7844467,1.10760498,30.0,-28.892395,29.6188622,8.33055401,0.215555564,0.0,99.7844467,0.215555564,0.089128688,0.000142541408,1.44975328,0.112509593,0.150003225,2.88755631,0.355804861,2.79640532,0.0306518748,28.892395,10.1068535,202,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0730940178,0.0592642017,0.0577246174,0.110395253,4.87293434,3.95094657,3.84830761,8.25126076,0.385561794,14.9715605,0.334663153,0.23711513,1.11417043,2.42251396,19.7332306,87.5872269,0.250555575,12.1622229,-26.9328766,-30.0,3.06712341,21.9292488,20.5662117,23.2133331,64.6244431,12.1622229,64.6244431,0.0689100251,0.000140711389,2.32256913,0.443948478,1.14429736,4.63003492,0.283877939,3.08269167,0.29874146,3.06712341,2.42251396,202,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.21592468,0.163710698,0.152321532,0.310848027,5.39811707,4.09276724,3.80803823,7.68301916,1.04037023,14.6410885,0.372387797,0.227286816,0.832207084,-1.96233225,15.5066414,95.3611145,0.0377777778,4.60111141,27.58078,30.0,-2.41921997,15.6188784,15.1888714,0.0377777778,95.3611145,4.60111141,95.3611145,0.0726597682,0.000132940098,3.67478585,0.907068789,7.7364769,7.32302809,0.200000003,5.0,0.998832405,2.41921997,1.96233225,202,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.504186153,0.382320762,0.308377713,0.703896105,5.93160152,4.49789143,3.62797308,9.34299278,2.16781425,14.2252827,0.476354361,0.248837009,1.64159918,3.28318834,24.1621094,96.1438904,0.358888894,3.49722242,-25.8200989,-30.0,4.17990112,24.1156216,22.3701267,58.0500031,38.4527779,3.49722242,58.0500031,0.0884303451,0.00018498968,4.32141781,1.31986248,16.725029,8.77564812,0.200000003,5.0,2.10610223,4.17990112,3.28318834,202,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0129208276,0.0121311052,0.0111604109,0.0209443606,4.78549147,4.49300194,4.13348532,10.4676952,0.0534430593,20.8828068,0.467501879,0.220479012,0.963219821,5.08886433,7.3329277,0.608888924,0.0,99.3911133,1.5460968,30.0,-28.4539032,29.3663139,9.06912613,0.608888924,0.0,99.3911133,0.608888924,0.088035427,0.000130545392,1.47059333,0.0145468516,0.150027871,2.93702102,0.250682741,3.00458217,0.0302377306,28.4539032,5.08886433,202,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0773247853,0.0600905083,0.0581151322,0.113874316,5.15498543,4.0060339,3.87434196,8.59241295,0.390963972,14.8645754,0.334136635,0.242482468,1.06592739,3.28990793,19.8264179,87.1072235,0.244444445,12.6483335,-26.0559235,-30.0,3.94407654,22.854784,21.1892967,16.7872219,70.5644455,12.6483335,70.5644455,0.0694291443,0.000136204224,2.50305176,0.382916242,1.17853403,4.98338604,0.259660006,3.39258146,0.25778529,3.94407654,3.28990793,202,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.223752663,0.167202473,0.152397156,0.318193048,5.59381676,4.18006182,3.80992889,7.71346855,1.04307246,14.6104097,0.385178149,0.22576116,1.03585124,-1.32942832,17.3515396,95.7583389,0.249444455,3.99222231,28.4943542,30.0,-1.50564575,17.4090805,16.6517754,87.5911102,8.41666698,3.99222231,87.5911102,0.074541457,0.00013849001,3.93659925,0.83822,8.77280903,7.83072567,0.200000003,5.0,0.85942322,1.50564575,1.32942832,202,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.527977467,0.367366701,0.305407882,0.712034047,6.21149969,4.32196093,3.59303379,9.37397671,2.15460348,14.1746674,0.440533072,0.247625738,1.07087541,2.37058258,27.2273846,94.2811127,0.99888891,4.72000027,-26.5866699,-30.0,3.41333008,25.4575748,23.7692337,1.75,93.5299988,4.72000027,93.5299988,0.0830839574,0.000168047132,4.49601126,1.10560131,16.6610317,9.12380505,0.200000003,5.0,1.4959681,3.41333008,2.37058258,202,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128449043,0.0120076798,0.0110595794,0.0207723435,4.7573719,4.44728851,4.09614038,10.7359152,0.0499124601,22.1579533,0.470827579,0.224209249,0.968819976,9.3537569,12.1522694,0.236111119,0.0,99.7638931,1.04205322,30.0,-28.9579468,29.6330471,8.05382633,0.236111119,0.0,99.7638931,0.236111119,0.0888282582,0.000130646265,1.44975328,0.112509593,0.150003225,2.88755631,0.355804861,2.79640532,0.0306518748,28.9579468,9.3537569,202,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0738829523,0.0578143559,0.0577226914,0.110150345,4.92552996,3.85429025,3.84817934,8.23295689,0.385561794,14.9710617,0.331332147,0.237028718,1.05136061,2.38459802,19.6449165,87.4855576,0.249444455,12.2650003,-26.9154816,-30.0,3.08451843,21.9040661,20.539217,23.2172222,64.5177765,12.2650003,64.5177765,0.0684318393,0.000135677008,2.32256913,0.443948478,1.14429736,4.63003492,0.283877939,3.08269167,0.29874146,3.08451843,2.38459802,202,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.215412259,0.164829656,0.152310133,0.311078161,5.38530636,4.12074137,3.80775332,7.68870735,1.04037023,14.6399937,0.367526859,0.227535307,1.06036639,-1.97142863,15.4767885,95.3583374,0.0355555564,4.60611105,27.5625153,30.0,-2.43748474,15.6139269,15.1827564,0.0355555564,95.3583374,4.60611105,95.3583374,0.0719613135,0.000138347779,3.67478585,0.907068789,7.7364769,7.32302809,0.200000003,5.0,0.998832405,2.43748474,1.97142863,202,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.518199444,0.35399586,0.308439046,0.699269891,6.09646416,4.16465712,3.62869453,9.2815876,2.16781425,14.2281122,0.474494994,0.241554499,1.01353371,3.2755692,24.1778374,96.1311111,0.360000014,3.50888896,-25.8145599,-30.0,4.18544006,24.1231098,22.3811436,58.0566673,38.4344444,3.50888896,58.0566673,0.0875591487,0.000168827653,4.32141781,1.31986248,16.725029,8.77564812,0.200000003,5.0,2.10610223,4.18544006,3.2755692,202,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128904199,0.0121578071,0.0111787366,0.0209508799,4.77422953,4.50289154,4.14027262,10.470953,0.0534430593,20.9170971,0.262161255,0.106290445,2.77398467,8.31388569,9.54151726,0.581111133,0.0,99.4188919,1.71878052,30.0,-28.2812195,29.3944073,10.0283022,0.581111133,0.0,99.4188919,0.581111133,0.0481398553,0.000139248965,1.47095978,0.0144885192,0.150029972,2.93776059,0.250189215,3.0096314,0.0302871838,28.2812195,8.31388569,3033,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.07726264,0.0594956167,0.0582075641,0.113566563,5.15084267,3.9663744,3.88050413,8.56919098,0.390963972,14.888217,0.127828956,0.0926458165,2.87637091,2.82814217,21.4991837,86.7655563,0.564999998,12.669445,-25.9644318,-30.0,4.03556824,23.7204323,21.8280697,17.2399998,70.0905609,12.669445,70.0905609,0.0258047506,0.000142773759,2.50512075,0.382565618,1.18045497,4.98728943,0.256934643,3.41015148,0.258006364,4.03556824,2.82814217,3033,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.221132427,0.171165079,0.153125107,0.318817079,5.52831078,4.27912712,3.82812762,7.72859621,1.04307246,14.6801987,0.184284076,0.112478323,1.74689281,-0.529452562,17.3348827,95.7127838,0.245000005,4.0422225,29.2866516,30.0,-0.713348389,17.4208393,16.7158375,87.5622253,8.3955555,4.0422225,87.5622253,0.0357820392,0.000143430429,3.93643451,0.839515269,8.78466511,7.83013916,0.200000003,5.0,0.861991704,0.713348389,0.529452562,3033,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.539767265,0.351564974,0.308563322,0.714253426,6.35020304,4.13605833,3.63015676,9.40319347,2.15460348,14.3211193,0.230859101,0.11074096,2.58937836,2.73730898,27.3621922,94.4294434,1.01888895,4.55166674,-26.2403107,-30.0,3.75968933,25.4219933,23.8621655,2.12888885,93.3194504,4.55166674,93.3194504,0.0406461842,0.000179734721,4.49702835,1.10756087,16.6964855,9.12619209,0.200000003,5.0,1.50156879,3.75968933,2.73730898,3033,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128146959,0.0120417615,0.011088701,0.0207889341,4.7461834,4.45991135,4.10692596,10.7444897,0.0499124601,22.2162991,0.265593261,0.10124439,3.07553053,11.5586157,13.9281616,0.248888895,0.0,99.7511139,1.14212036,30.0,-28.8578796,29.6611423,8.77450943,0.248888895,0.0,99.7511139,0.248888895,0.0483658575,0.000138783987,1.45018351,0.112390988,0.150003225,2.88843942,0.355107993,2.80193377,0.0306909904,28.8578796,11.5586157,3033,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0738120377,0.057254076,0.05775306,0.109825596,4.92080212,3.81693816,3.85020375,8.20868301,0.385561794,14.9789381,0.126225859,0.0967976749,2.66281462,2.72073317,20.1276264,86.8027802,0.272222221,12.9250002,-26.5201721,-30.0,3.47982788,22.4213772,20.96838,23.1305561,63.9444466,12.9250002,63.9444466,0.0259640422,0.00014325566,2.32494926,0.443749011,1.1484313,4.63424635,0.283396453,3.08925676,0.298583239,3.47982788,2.72073317,3033,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.21235387,0.169255883,0.153005138,0.311692625,5.30884695,4.23139715,3.82512856,7.70389414,1.04037023,14.7067976,0.168050304,0.111074798,1.97243798,-0.985349953,15.5504446,95.6705551,0.0411111116,4.28833342,28.5107422,30.0,-1.48925781,15.6398115,15.3308029,0.0411111116,95.6705551,4.28833342,95.6705551,0.0333021656,0.00013747203,3.67466784,0.908405662,7.74681091,7.32246828,0.200000003,5.0,1.00181174,1.48925781,0.985349953,3033,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.529386222,0.336156398,0.311407983,0.700161278,6.22807312,3.95478106,3.66362333,9.29341888,2.16781425,14.3650675,0.267111391,0.115030877,2.39389086,3.55388808,24.40452,96.0011139,0.313333333,3.6855557,-25.5651245,-30.0,4.43487549,24.4940109,22.7064724,57.8483353,38.4661102,3.6855557,57.8483353,0.0464633964,0.000183238095,4.32253933,1.3220284,16.7599316,8.77831364,0.200000003,5.0,2.11363816,4.43487549,3.55388808,3033,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0128707392,0.0122134397,0.0111799641,0.0209717825,4.76694012,4.52349615,4.14072752,10.4813995,0.0534430593,20.9193954,0.260465413,0.102565378,5.3507719,8.27492046,9.55688381,0.582777798,0.0,99.4172211,1.60263062,30.0,-28.3973694,29.4247093,9.66882992,0.582777798,0.0,99.4172211,0.582777798,0.0476280078,0.00012537463,1.47095978,0.0144885192,0.150029972,2.93776059,0.250189215,3.0096314,0.0302871838,28.3973694,8.27492046,3033,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0781726986,0.0597621575,0.0582077429,0.114326842,5.21151304,3.98414373,3.88051605,8.6265583,0.390963972,14.8882618,0.127422646,0.0932292491,5.39511442,2.81427097,21.5283833,86.753334,0.571111143,12.6755562,-25.9728851,-30.0,4.02711487,23.7247314,21.8356075,17.2422218,70.082222,12.6755562,70.082222,0.0258243009,0.000129843174,2.50512075,0.382565618,1.18045497,4.98728943,0.256934643,3.41015148,0.258006364,4.02711487,2.81427097,3033,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.213433176,0.194537029,0.153093517,0.326857775,5.33582926,4.86342573,3.82733798,7.92351389,1.04307246,14.6771698,0.176839024,0.109493628,5.34700346,-0.534717679,17.3175392,95.6988907,0.24000001,4.06111097,29.2819824,30.0,-0.718017578,17.4124565,16.7064018,87.5316696,8.40722275,4.06111097,87.5316696,0.0343817286,0.000133189242,3.93643451,0.839515269,8.78466511,7.83013916,0.200000003,5.0,0.861991704,0.718017578,0.534717679,3033,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.557302296,0.342552304,0.308606833,0.723302245,6.55649757,4.03002691,3.63066864,9.52232265,2.15460348,14.3231382,0.231107801,0.114212245,5.24969339,2.74652982,27.295536,94.4038925,1.06222224,4.53388882,-26.1587982,-30.0,3.84120178,25.2730274,23.7499237,2.17388892,93.2922211,4.53388882,93.2922211,0.0410721004,0.000151413056,4.49702835,1.10756087,16.6964855,9.12619209,0.200000003,5.0,1.50156879,3.84120178,2.74652982,3033,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.012798992,0.0120884059,0.0110896947,0.0208068509,4.74036741,4.47718716,4.10729408,10.7537508,0.0499124601,22.2182884,0.26413554,0.0978543609,5.35879135,11.4256821,13.8796711,0.23944445,0.0,99.7605591,1.04711914,30.0,-28.9528809,29.6880951,8.43319416,0.23944445,0.0,99.7605591,0.23944445,0.0479233377,0.000125499093,1.45018351,0.112390988,0.150003225,2.88843942,0.355107993,2.80193377,0.0306909904,28.9528809,11.4256821,3033,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0748041123,0.0573555194,0.0577532165,0.110547476,4.98694086,3.82370114,3.85021424,8.26263905,0.385561794,14.9789772,0.12576507,0.0976000428,5.38744402,2.70305514,20.1455536,86.8266678,0.271111131,12.9022226,-26.5142975,-30.0,3.48570251,22.4223709,20.967598,23.1400013,63.9577789,12.9022226,63.9577789,0.0260053519,0.000129439723,2.32494926,0.443749011,1.1484313,4.63424635,0.283396453,3.08925676,0.298583239,3.48570251,2.70305514,3033,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.205277771,0.190577433,0.152974486,0.319155008,5.13194418,4.76443577,3.82436228,7.88833714,1.04037023,14.7038517,0.159773454,0.108002454,5.35801601,-1.00359106,15.5202007,95.7688904,0.0394444466,4.1916666,28.4897308,30.0,-1.51026917,15.6282511,15.3193512,0.0394444466,95.7688904,4.1916666,95.7688904,0.031758979,0.000133317357,3.67466784,0.908405662,7.74681091,7.32246828,0.200000003,5.0,1.00181174,1.51026917,1.00359106,3033,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.550064325,0.320143729,0.311493218,0.708583653,6.47134495,3.76639676,3.66462612,9.40521145,2.16781425,14.3689995,0.265305996,0.120160162,5.20656443,3.37336445,24.3591537,95.7627792,0.363333344,3.87388897,-25.5591736,-30.0,4.44082642,24.4481487,22.6835766,57.8961143,38.2299995,3.87388897,57.8961143,0.0466735177,0.000151874163,4.32253933,1.3220284,16.7599316,8.77831364,0.200000003,5.0,2.11363816,4.44082642,3.37336445,3033,hard-iron-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.010759756,0.0103115402,0.0118603837,0.0190464929,3.98509479,3.81908894,4.39273453,9.51916695,0.0534430593,22.1925621,0.287209839,0.0741211697,0.50544548,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0503022261,0.000105604311,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,deployed,JONSWAP,0.27,0
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.07126192,0.0579087697,0.0628512204,0.111274265,4.75079441,3.8605845,4.19008112,8.39622498,0.390963972,16.0759621,0.281393588,0.0903660357,0.419711083,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0491405092,0.00011033655,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,deployed,JONSWAP,1.5,0
