time_s,blend_weight,rolling_hs_m,mixture_hs_m,disp_ref_z_m,disp_est_z_m,disp_err_z_m,tau_applied_s,sigma_aw_applied_mps2,r_s_applied_ms,freq_tracker_hz
351.3,0.0,1.2433382945824552,1.5,-0.18593,-0.164004,0.021926,2.50743,0.489527,1.53543,0.216774
351.4,0.0,1.2435750578821203,1.5,-0.259025,-0.243092,0.015933000000000003,2.50098,0.491435,1.53512,0.216486
351.5,0.0,1.2435627184776097,1.5,-0.326304,-0.315801,0.010502999999999985,2.49423,0.493207,1.53438,0.21605
351.6,0.0,1.243290295138927,1.5,-0.38664,-0.38083,0.005809999999999982,2.48765,0.494905,1.53349,0.215493
351.7,0.0,1.2427544151979002,1.5,-0.439045,-0.435816,0.0032290000000000374,2.48171,0.496585,1.5327,0.214703
351.8,0.0,1.2419601280198462,1.5,-0.482686,-0.482811,-0.00012499999999998623,2.47676,0.498285,1.53226,0.213614
351.9,0.0,1.240921546141697,1.5,-0.516926,-0.519483,-0.0025570000000000315,2.47311,0.500028,1.53239,0.212321
352.0,0.0,1.2396621377910009,1.5,-0.541393,-0.545473,-0.0040799999999999725,2.47091,0.501817,1.53322,0.211258
352.1,0.0,1.2382145243649918,1.5,-0.556048,-0.56074,-0.0046920000000000295,2.47021,0.503635,1.53485,0.212247
352.2,0.0,1.2366193867319524,1.5,-0.56123,-0.565585,-0.004354999999999998,2.47096,0.505448,1.53728,0.216157
352.3,0.0,1.2349230750108426,1.5,-0.557658,-0.560773,-0.003114999999999979,2.47096,0.505448,1.53728,0.222454
352.4,0.0,1.2331739898524998,1.5,-0.546412,-0.547419,-0.0010069999999999801,2.47299,0.507205,1.54046,0.230236
352.5,0.0,1.2314184409419162,1.5,-0.52887,-0.526963,0.001906999999999992,2.47606,0.508851,1.54427,0.238394
352.6,0.0,1.229696955997596,1.5,-0.506616,-0.50106,0.005556000000000005,2.47989,0.510332,1.54855,0.245797
352.7,0.0,1.2280417541726192,1.5,-0.481306,-0.471388,0.009918000000000038,2.48419,0.511605,1.55314,0.251324
352.8,0.0,1.226475575218331,1.5,-0.454506,-0.439627,0.014879000000000031,2.48869,0.512649,1.55785,0.254196
352.9,0.0,1.2250117379796492,1.5,-0.427552,-0.407188,0.020363999999999993,2.49314,0.513286,1.56242,0.253889
353.0,0.0,1.2236553154726413,1.5,-0.401461,-0.375156,0.026305000000000023,2.49737,0.511641,1.56523,0.250055
353.1,0.0,1.2224053924122598,1.5,-0.376913,-0.344263,0.03265000000000001,2.50125,0.507552,1.56591,0.241904
353.2,0.0,1.2212582080106018,1.5,-0.354284,-0.314903,0.039381,2.50471,0.501411,1.56458,0.230787
353.3,0.0,1.2202106168957894,1.5,-0.33368,-0.287263,0.046416999999999986,2.50772,0.493558,1.56136,0.220489
353.4,0.0,1.2192629648920281,1.5,-0.314941,-0.261174,0.05376700000000001,2.51028,0.484287,1.55637,0.21078
353.5,0.0,1.218420538642471,1.5,-0.297609,-0.236268,0.06134100000000001,2.51243,0.473851,1.54973,0.201648
353.6,0.0,1.2176931497617574,1.5,-0.280916,-0.213839,0.067077,2.51419,0.462466,1.54158,0.2
353.7,0.0,1.2170930149027335,1.5,-0.263827,-0.188876,0.07495099999999999,2.5156,0.450322,1.53201,0.2
353.8,0.0,1.2166315693917902,1.5,-0.24516,-0.162255,0.08290499999999998,2.51672,0.437582,1.52115,0.2
353.9,0.0,1.2163159840922575,1.5,-0.223735,-0.132781,0.09095399999999998,2.51755,0.425447,1.50992,0.2
354.0,0.0,1.216146062434099,1.5,-0.19849,-0.0994552,0.0990348,2.51814,0.433694,1.51446,0.2
354.1,0.0,1.2161119506825002,1.5,-0.168543,-0.0615204,0.1070226,2.51848,0.441007,1.51868,0.2
354.2,0.0,1.2161929942578693,1.5,-0.133192,-0.0182976,0.11489440000000001,2.51858,0.44749,1.5226,0.2
354.3,0.0,1.2163581038978968,1.5,-0.0919136,0.030657,0.1225706,2.51843,0.453237,1.5262,0.2
354.4,0.0,1.2165679577124227,1.5,-0.0444167,0.085584,0.1300007,2.51843,0.453237,1.5262,0.2
354.5,0.0,1.216779131797415,1.5,0.00926149,0.146372,0.13711051,2.51802,0.458331,1.52949,0.2
354.6,0.0,1.2169497630239539,1.5,0.0686489,0.21245,0.14380110000000002,2.51733,0.462843,1.53247,0.2
354.7,0.0,1.2170458410680711,1.5,0.13279,0.282794,0.150004,2.51636,0.466825,1.53511,0.2
354.8,0.0,1.2170469997911746,1.5,0.200283,0.355164,0.154881,2.51512,0.470318,1.53742,0.2
354.9,0.0,1.2169508123051467,1.5,0.269395,0.429606,0.160211,2.51367,0.473351,1.5394,0.2
355.0,0.0,1.2167749559101009,1.5,0.338198,0.50309,0.16489200000000004,2.51211,0.475785,1.54098,0.2
355.1,0.0,1.2165569935788922,1.5,0.404681,0.573477,0.168796,2.5106,0.47582,1.54081,0.2
355.2,0.0,1.2163517875019914,1.5,0.466833,0.638702,0.171869,2.50934,0.473893,1.53919,0.2
355.3,0.0,1.2162267683435815,1.5,0.522707,0.696761,0.17405399999999993,2.50858,0.476157,1.54086,0.206905
355.4,0.0,1.2162554891565083,1.5,0.570486,0.745773,0.17528699999999997,2.50855,0.478201,1.54284,0.224653
355.5,0.0,1.216510026975264,1.5,0.608572,0.78411,0.17553799999999997,2.5095,0.480125,1.54533,0.24125
355.6,0.0,1.2170529018121081,1.5,0.635668,0.810441,0.17477299999999996,2.51156,0.482019,1.54851,0.256669
355.7,0.0,1.2179291782786286,1.5,0.650839,0.823851,0.17301200000000005,2.51483,0.483952,1.55253,0.269422
355.8,0.0,1.2191594450546377,1.5,0.653554,0.823797,0.17024300000000003,2.51925,0.485966,1.55747,0.277106
355.9,0.0,1.220734489266391,1.5,0.643692,0.810278,0.166586,2.52469,0.488065,1.56329,0.278262
356.0,0.0,1.222612522222102,1.5,0.621534,0.786256,0.16472199999999992,2.53088,0.490226,1.5699,0.271476
356.1,0.0,1.224719804394355,1.5,0.587725,0.74728,0.159555,2.53749,0.492403,1.57709,0.258431
356.2,0.0,1.2269552894199212,1.5,0.543218,0.696816,0.153598,2.5441,0.494536,1.58459,0.248147
356.3,0.0,1.229199487761012,1.5,0.489173,0.636169,0.14699599999999996,2.5503,0.496563,1.59211,0.242544
356.4,0.0,1.2313270468214552,1.5,0.426854,0.56666,0.13980600000000004,2.55567,0.498425,1.59932,0.242141
356.5,0.0,1.2332215904942665,1.5,0.357556,0.489719,0.13216300000000003,2.55567,0.498425,1.59932,0.24491
356.6,0.0,1.234790574642041,1.5,0.28258,0.406715,0.124135,2.55985,0.500081,1.60594,0.248113
356.7,0.0,1.2359777497192077,1.5,0.203248,0.319095,0.115847,2.56254,0.501504,1.61171,0.249297
356.8,0.0,1.2367714525572047,1.5,0.120939,0.231719,0.11078,2.56355,0.502687,1.61645,0.246793
356.9,0.0,1.2372079475396205,1.5,0.0370954,0.139253,0.10215759999999999,2.5628,0.503636,1.62006,0.240562
357.0,0.0,1.2373697459088628,1.5,-0.0468125,0.0467618,0.0935743,2.56033,0.50345,1.6218,0.233256
357.1,0.0,1.2373789471141554,1.5,-0.129327,-0.0441381,0.0851889,2.55633,0.500671,1.62051,0.228495
357.2,0.0,1.2373856186415875,1.5,-0.209034,-0.132014,0.07702,2.55107,0.495661,1.6165,0.227015
357.3,0.0,1.23755185340606,1.5,-0.284556,-0.21528,0.06927599999999998,2.54494,0.494225,1.6142,0.228147
357.4,0.0,1.2380334038788736,1.5,-0.354541,-0.292487,0.062054,2.5384,0.495701,1.6136,0.230675
357.5,0.0,1.238961886002729,1.5,-0.417671,-0.362141,0.055530000000000024,2.53191,0.497096,1.61275,0.233693
357.6,0.0,1.2404304846719378,1.5,-0.472714,-0.421076,0.05163800000000002,2.52595,0.498475,1.61194,0.236578
357.7,0.0,1.2424847804923158,1.5,-0.518604,-0.472221,0.04638299999999995,2.52091,0.499891,1.61146,0.23901
357.8,0.0,1.2451188767133448,1.5,-0.5545,-0.512528,0.04197200000000001,2.51713,0.501381,1.61154,0.241022
357.9,0.0,1.2482763418173801,1.5,-0.579798,-0.541275,0.038523000000000085,2.51481,0.502963,1.61237,0.242917
358.0,0.0,1.2518557127033336,1.5,-0.594108,-0.5581,0.03600799999999993,2.51405,0.50464,1.61407,0.244697
358.1,0.0,1.2557203330871458,1.5,-0.59722,-0.562762,0.03445799999999999,2.51481,0.506393,1.6167,0.245677
358.2,0.0,1.259711598786666,1.5,-0.589118,-0.555246,0.03387200000000001,2.51692,0.508193,1.62022,0.245167
358.3,0.0,1.263663612725457,1.5,-0.570039,-0.535857,0.034181999999999935,2.52014,0.510002,1.62452,0.242997
358.4,0.0,1.2674169014261059,1.5,-0.540525,-0.505164,0.03536100000000009,2.52414,0.511776,1.62944,0.239763
358.5,0.0,1.270829768117633,1.5,-0.501441,-0.464153,0.03728800000000004,2.52854,0.513466,1.63474,0.236935
358.6,0.0,1.2737872131441885,1.5,-0.453907,-0.414019,0.03988799999999998,2.52854,0.513466,1.63474,0.235707
358.7,0.0,1.2762080750596128,1.5,-0.399195,-0.357125,0.042069999999999996,2.53294,0.515021,1.64017,0.236156
358.8,0.0,1.2780504470957235,1.5,-0.338641,-0.293018,0.045623000000000025,2.53696,0.5164,1.64547,0.237467
358.9,0.0,1.2793144489967903,1.5,-0.273608,-0.22406,0.04954800000000001,2.54028,0.517574,1.65039,0.238332
359.0,0.0,1.280041005472924,1.5,-0.205504,-0.151689,0.053815,2.54262,0.518528,1.65472,0.237606
359.1,0.0,1.2803061367203026,1.5,-0.135807,-0.0774803,0.05832670000000001,2.5438,0.519266,1.65831,0.235028
359.2,0.0,1.2802116738649705,1.5,-0.0660427,-0.00310984,0.06293286,2.54374,0.51967,1.66098,0.231566
359.3,0.0,1.2798741543635865,1.5,0.00227975,0.0697708,0.06749105,2.54246,0.517888,1.66122,0.228745
359.4,0.0,1.2794134193622062,1.5,0.0677552,0.139627,0.0718718,2.54006,0.513652,1.65875,0.227234
359.5,0.0,1.2789417385974013,1.5,0.129137,0.205093,0.075956,2.53677,0.509343,1.65534,0.226677
359.6,0.0,1.2785538950237525,1.5,0.18534,0.264345,0.07900499999999999,2.53283,0.510609,1.65551,0.226025
359.7,0.0,1.278319017501498,1.5,0.235411,0.317866,0.08245499999999997,2.52855,0.511789,1.65531,0.224547
359.8,0.0,1.2782754088887245,1.5,0.278517,0.36385,0.08533299999999999,2.52425,0.51293,1.65493,0.222019
359.9,0.0,1.278429396521014,1.5,0.313972,0.40157,0.08759800000000001,2.52021,0.514067,1.65456,0.218048
360.0,0.0,1.2787581938973296,1.5,0.341302,0.430524,0.08922200000000002,2.51667,0.515222,1.65434,0.212232
360.1,0.0,1.2792156667961383,1.5,0.360298,0.450526,0.09022799999999997,2.51379,0.516398,1.6544,0.20423
360.2,0.0,1.2797396327803603,1.5,0.371013,0.461521,0.09050800000000003,2.51168,0.517583,1.65481,0.2
360.3,0.0,1.2802598259814506,1.5,0.37371,0.463839,0.09012900000000001,2.51036,0.518754,1.65559,0.2
360.4,0.0,1.2807062679535202,1.5,0.368786,0.457848,0.08906199999999997,2.50976,0.519879,1.65674,0.203509
360.5,0.0,1.2810176524896084,1.5,0.356724,0.444087,0.08736300000000002,2.50979,0.520925,1.65818,0.212976
360.6,0.0,1.281148743440151,1.5,0.338089,0.423172,0.08508300000000002,2.51029,0.521862,1.65985,0.223297
360.7,0.0,1.281075360030693,1.5,0.313568,0.39584,0.08227200000000001,2.51029,0.521862,1.65985,0.232487
360.8,0.0,1.2807958799990615,1.5,0.283991,0.36442,0.08042900000000003,2.51107,0.522665,1.66162,0.238947
360.9,0.0,1.280329194146849,1.5,0.250309,0.327151,0.07684200000000002,2.51196,0.523317,1.66339,0.241696
361.0,0.0,1.2797099237948935,1.5,0.213534,0.286407,0.07287300000000002,2.51277,0.523804,1.66504,0.24031
361.1,0.0,1.278982098225982,1.5,0.174648,0.243269,0.06862100000000002,2.51337,0.524124,1.66648,0.235456
361.2,0.0,1.2781924966387166,1.5,0.134543,0.198679,0.064136,2.51362,0.523214,1.66682,0.228687
361.3,0.0,1.2773847279334054,1.5,0.0940148,0.153513,0.059498200000000015,2.51347,0.51967,1.66483,0.222428
361.4,0.0,1.2765949871820113,1.5,0.0538002,0.108488,0.0546878,2.51287,0.513878,1.66064,0.218059
361.5,0.0,1.2758500909872803,1.5,0.0146281,0.0644712,0.04984310000000001,2.51184,0.506197,1.65442,0.216167
361.6,0.0,1.275167744216966,1.5,-0.0227473,0.0222791,0.0450264,2.51042,0.496951,1.64633,0.216519
361.7,0.0,1.2745583632452777,1.5,-0.057555,-0.0172546,0.0403004,2.50871,0.486425,1.63654,0.218502
361.8,0.0,1.274027440417627,1.5,-0.0890535,-0.0533536,0.03569989999999999,2.50679,0.483754,1.63193,0.22144
361.9,0.0,1.2735775573714245,1.5,-0.116586,-0.0852476,0.03133839999999999,2.50478,0.487199,1.63189,0.224834
362.0,0.0,1.2732095519007134,1.5,-0.139614,-0.11122,0.02839399999999999,2.50279,0.490251,1.63171,0.228193
362.1,0.0,1.2729227844459652,1.5,-0.15772,-0.133251,0.02446899999999999,2.50093,0.492961,1.63148,0.231304
362.2,0.0,1.2727147332899054,1.5,-0.170573,-0.149716,0.020857000000000014,2.49928,0.49537,1.63124,0.234177
362.3,0.0,1.2725802609684365,1.5,-0.177902,-0.160344,0.017558000000000018,2.49791,0.497513,1.63105,0.236917
362.4,0.0,1.2725108736984,1.5,-0.179494,-0.164861,0.01463299999999998,2.49685,0.499416,1.63094,0.239086
362.5,0.0,1.272494220644527,1.5,-0.175247,-0.163207,0.012040000000000023,2.4961,0.501102,1.63092,0.240202
362.6,0.0,1.2725139844315239,1.5,-0.165237,-0.155479,0.009757999999999989,2.49563,0.502585,1.63099,0.240135
362.7,0.0,1.2725502490002738,1.5,-0.14979,-0.142021,0.007768999999999998,2.49538,0.503874,1.63111,0.239164
362.8,0.0,1.2725803535488598,1.5,-0.129501,-0.123431,0.006070000000000006,2.49538,0.503874,1.63111,0.238102
362.9,0.0,1.2725801616378067,1.5,-0.105192,-0.100576,0.004615999999999995,2.49528,0.50497,1.63125,0.237925
363.0,0.0,1.2725256169208345,1.5,-0.0778396,-0.0745073,0.0033322999999999964,2.49525,0.505871,1.63135,0.239262
363.1,0.0,1.2723944646234597,1.5,-0.0484885,-0.0462785,0.0022099999999999967,2.49519,0.506576,1.63135,0.241981
363.2,0.0,1.2721680610914003,1.5,-0.0182032,-0.0170317,0.001171499999999999,2.49505,0.506993,1.63114,0.245488
363.3,0.0,1.271833180038146,1.5,0.011956,0.0121414,0.0001854000000000005,2.49475,0.505314,1.62931,0.249002
363.4,0.0,1.271383567250545,1.5,0.0409412,0.0401431,-0.000798099999999996,2.49428,0.501173,1.62543,0.251864
363.5,0.0,1.270820826501312,1.5,0.0677352,0.0659097,-0.0018254999999999938,2.49363,0.494957,1.61964,0.253668
363.6,0.0,1.2701542522893035,1.5,0.0913864,0.0886111,-0.0027753000000000083,2.49284,0.487019,1.61212,0.254206
363.7,0.0,1.2693996279092625,1.5,0.111052,0.107103,-0.003948999999999994,2.49193,0.481211,1.60564,0.253619
363.8,0.0,1.2685775084919737,1.5,0.126034,0.120766,-0.005268000000000009,2.49097,0.483609,1.60512,0.252119
363.9,0.0,1.267711681928067,1.5,0.135808,0.129044,-0.00676400000000002,2.49,0.485718,1.60452,0.249922
364.0,0.0,1.2668282285099248,1.5,0.140055,0.131566,-0.008489000000000024,2.48908,0.487583,1.60389,0.247301
364.1,0.0,1.2659549503631853,1.5,0.138695,0.12831,-0.010385000000000005,2.48823,0.489239,1.60325,0.244869
364.2,0.0,1.2651205432962345,1.5,0.131927,0.119486,-0.012440999999999994,2.48747,0.490704,1.60262,0.244506
364.3,0.0,1.264352957786461,1.5,0.120225,0.105596,-0.014629000000000003,2.48679,0.491987,1.60197,0.247924
364.4,0.0,1.263676995341132,1.5,0.104296,0.0873511,-0.0169449,2.48616,0.493085,1.60129,0.25473
364.5,0.0,1.2631118110327577,1.5,0.0849818,0.0656147,-0.019367099999999998,2.48553,0.493994,1.60054,0.263574
364.6,0.0,1.2626690873272488,1.5,0.0631627,0.0412602,-0.021902500000000005,2.48488,0.49458,1.5996,0.273069
364.7,0.0,1.2623522162144807,1.5,0.0397006,0.0152292,-0.024471400000000004,2.48417,0.493012,1.59707,0.282017
364.8,0.0,1.2621561477267549,1.5,0.015437,-0.011538,-0.026975,2.48338,0.489019,1.59259,0.289479
364.9,0.0,1.2620672433607272,1.5,-0.00878193,-0.038219,-0.029437070000000003,2.48338,0.489019,1.59259,0.294753
365.0,0.0,1.2620627707485301,1.5,-0.0321028,-0.0639469,-0.0318441,2.4825,0.482979,1.58631,0.297613
365.1,0.0,1.262110306601748,1.5,-0.0537166,-0.0878565,-0.0341399,2.48155,0.475227,1.57838,0.298372
365.2,0.0,1.2621677132030689,1.5,-0.0729431,-0.109203,-0.0362599,2.48055,0.466066,1.56893,0.297637
365.3,0.0,1.26218420614998,1.5,-0.0892915,-0.127491,-0.0381995,2.47954,0.455763,1.55811,0.295953
365.4,0.0,1.2621025619303028,1.5,-0.102448,-0.14236,-0.03991199999999999,2.47857,0.458863,1.55685,0.293985
365.5,0.0,1.26186214947207,1.5,-0.112194,-0.153576,-0.04138199999999999,2.47767,0.4622,1.55606,0.292441
365.6,0.0,1.2614025032262322,1.5,-0.118313,-0.160964,-0.042650999999999994,2.47689,0.46512,1.55524,0.291616
365.7,0.0,1.2606673868404084,1.5,-0.120552,-0.164395,-0.04384300000000001,2.47625,0.467667,1.55441,0.290639
365.8,0.0,1.2596094116752443,1.5,-0.11868,-0.163435,-0.044755,2.47575,0.469882,1.55359,0.288402
365.9,0.0,1.2581950798527237,1.5,-0.112579,-0.158039,-0.045460000000000014,2.4754,0.471797,1.55279,0.284099
366.0,0.0,1.2564098944279087,1.5,-0.102313,-0.148279,-0.04596599999999999,2.47518,0.473444,1.552,0.277525
366.1,0.0,1.2542630842527178,1.5,-0.088114,-0.134448,-0.046334000000000014,2.47505,0.474844,1.55121,0.269401
366.2,0.0,1.251791573068611,1.5,-0.0702961,-0.116855,-0.0465589,2.47497,0.476015,1.5504,0.260872
366.3,0.0,1.2490628461930007,1.5,-0.0491804,-0.0958668,-0.0466864,2.47489,0.476971,1.54953,0.253203
366.4,0.0,1.2461760788237402,1.5,-0.0250928,-0.0718633,-0.046770500000000007,2.47476,0.477724,1.54858,0.2472
366.5,0.0,1.2432606380308346,1.5,0.00154825,-0.045292,-0.04684025,2.47454,0.478287,1.54751,0.243098
366.6,0.0,1.2404709794690338,1.5,0.0301127,-0.0168368,-0.0469495,2.47419,0.478346,1.54608,0.240982
366.7,0.0,1.237977545186868,1.5,0.0596941,0.0125979,-0.0470962,2.47368,0.476103,1.54289,0.24098
366.8,0.0,1.2359540834170395,1.5,0.0891473,0.0417842,-0.0473631,2.47301,0.471615,1.53784,0.243157
366.9,0.0,1.234562444713643,1.5,0.117211,0.0694582,-0.0477528,2.4722,0.465241,1.53108,0.247102
367.0,0.0,1.233936006436709,1.5,0.142646,0.0942988,-0.04834719999999999,2.4722,0.465241,1.53108,0.252191
367.1,0.0,1.2341628393083193,1.5,0.164324,0.115151,-0.049172999999999994,2.47129,0.457306,1.52277,0.257612
367.2,0.0,1.2352698770581287,1.5,0.181258,0.131014,-0.05024400000000001,2.47034,0.455364,1.51841,0.262616
367.3,0.0,1.2372102968505219,1.5,0.19261,0.141012,-0.051598000000000005,2.46939,0.457437,1.51705,0.266828
367.4,0.0,1.2398571553890319,1.5,0.197714,0.144505,-0.053209000000000006,2.46853,0.459272,1.51571,0.270184
367.5,0.0,1.2430062223396736,1.5,0.196142,0.141065,-0.055077000000000015,2.46777,0.460917,1.51441,0.273033
367.6,0.0,1.246389383746198,1.5,0.187776,0.130579,-0.057197,2.46715,0.462409,1.51318,0.276275
367.7,0.0,1.2496972902229075,1.5,0.172839,0.113297,-0.059542,2.46664,0.463768,1.51203,0.280873
367.8,0.0,1.2526077016214197,1.5,0.151864,0.089864,-0.062,2.4662,0.464999,1.51093,0.286904
367.9,0.0,1.254815279501582,1.5,0.125619,0.0610277,-0.06459130000000002,2.46576,0.466091,1.50982,0.293542
368.0,0.0,1.2560592849267496,1.5,0.0950126,0.0277365,-0.0672761,2.46522,0.467028,1.50864,0.299869
368.1,0.0,1.2561469864261068,1.5,0.06103,-0.00897029,-0.07000029,2.46452,0.467795,1.50733,0.305082
368.2,0.0,1.2549711528190888,1.5,0.0246898,-0.0480284,-0.0727182,2.46357,0.468384,1.50584,0.308511
368.3,0.0,1.2525201312097811,1.5,-0.0129806,-0.0882727,-0.0752921,2.46235,0.467476,1.50317,0.309857
368.4,0.0,1.2488791484983153,1.5,-0.050971,-0.128682,-0.07771099999999999,2.46084,0.464152,1.49855,0.309065
368.5,0.0,1.2442223927313891,1.5,-0.0883156,-0.168223,-0.07990740000000002,2.45908,0.458786,1.49214,0.306468
368.6,0.0,1.238796731039928,1.5,-0.124112,-0.205879,-0.081767,2.45715,0.451719,1.48411,0.302819
368.7,0.0,1.2328989774495855,1.5,-0.157529,-0.240793,-0.083264,2.45513,0.443254,1.47463,0.298822
368.8,0.0,1.2268489259988238,1.5,-0.18781,-0.27221,-0.0844,2.45315,0.443107,1.47068,0.295031
368.9,0.0,1.2209606091140222,1.5,-0.214274,-0.299377,-0.08510300000000001,2.45132,0.445498,1.46872,0.291878
369.0,0.0,1.2155148219648377,1.5,-0.23633,-0.32169,-0.08535999999999996,2.44975,0.447603,1.46682,0.289359
369.1,0.0,1.2107367347259848,1.5,-0.253458,-0.338658,-0.0852,2.44975,0.447603,1.46682,0.286781
369.2,0.0,1.2067820912212952,1.5,-0.265193,-0.349732,-0.08453899999999998,2.44853,0.449468,1.46505,0.282296
369.3,0.0,1.2037334249388674,1.5,-0.271076,-0.35457,-0.08349400000000001,2.44772,0.451129,1.46345,0.27332
369.4,0.0,1.2016047345694885,1.5,-0.270656,-0.352651,-0.08199499999999998,2.44735,0.452614,1.46206,0.260199
369.5,0.0,1.200351182145075,1.5,-0.263539,-0.343653,-0.08011399999999996,2.44739,0.45395,1.4609,0.24832
369.6,0.0,1.1998806724575293,1.5,-0.249496,-0.327366,-0.07787,2.44781,0.455157,1.45995,0.236393
369.7,0.0,1.2000660002409491,1.5,-0.228589,-0.303844,-0.07525500000000002,2.44848,0.456248,1.45918,0.226142
369.8,0.0,1.2007576489369471,1.5,-0.201217,-0.27362,-0.07240299999999997,2.4493,0.457228,1.45853,0.217144
369.9,0.0,1.2017974946054142,1.5,-0.168086,-0.237447,-0.06936099999999998,2.45009,0.45809,1.45791,0.212977
370.0,0.0,1.2030328329945654,1.5,-0.130092,-0.196244,-0.06615199999999999,2.4507,0.45882,1.45723,0.213389
370.1,0.0,1.204329707807072,1.5,-0.0882146,-0.15269,-0.06447539999999999,2.45096,0.459403,1.45638,0.217038
370.2,0.0,1.2055846824654788,1.5,-0.043483,-0.104709,-0.061225999999999996,2.45076,0.459826,1.45528,0.222242
370.3,0.0,1.206734604207334,1.5,0.00297599,-0.0550731,-0.05804909,2.45002,0.46009,1.45385,0.227221
370.4,0.0,1.2077637527480112,1.5,0.0498663,-0.00512977,-0.05499607,2.4487,0.459132,1.45132,0.230735
370.5,0.0,1.2087070116819996,1.5,0.0957088,0.0435845,-0.0521243,2.44684,0.455802,1.44677,0.232503
370.6,0.0,1.2096470927373324,1.5,0.13893,0.0893838,-0.0495462,2.44454,0.450477,1.44041,0.23317
370.7,0.0,1.2107041573642146,1.5,0.178026,0.130742,-0.04728399999999999,2.44195,0.447947,1.43552,0.233622
370.8,0.0,1.212017692450493,1.5,0.211719,0.166315,-0.045404,2.43924,0.449001,1.43302,0.234341
370.9,0.0,1.2137227586327546,1.5,0.239037,0.195096,-0.04394100000000001,2.43662,0.44998,1.43052,0.235201
371.0,0.0,1.2159246350834265,1.5,0.259301,0.216333,-0.042968000000000006,2.43426,0.450933,1.42813,0.235851
371.1,0.0,1.2186766057879754,1.5,0.272062,0.230129,-0.041933000000000026,2.43228,0.45189,1.42596,0.235928
371.2,0.0,1.221964722142444,1.5,0.277075,0.235031,-0.042044000000000026,2.43228,0.45189,1.42596,0.235756
371.3,0.0,1.225701840823374,1.5,0.274322,0.231772,-0.042550000000000004,2.43078,0.45286,1.42405,0.236996
371.4,0.0,1.229731797249335,1.5,0.264089,0.220637,-0.04345200000000002,2.42976,0.453834,1.42241,0.241129
371.5,0.0,1.233843892034469,1.5,0.247017,0.202285,-0.044731999999999994,2.42915,0.45479,1.42103,0.24777
371.6,0.0,1.2377970937483298,1.5,0.224098,0.177808,-0.04629,2.42885,0.455694,1.41983,0.256072
371.7,0.0,1.2413516246988825,1.5,0.19658,0.148466,-0.04811400000000002,2.4287,0.456502,1.41872,0.264998
371.8,0.0,1.2443032653640815,1.5,0.16583,0.115708,-0.050122,2.42855,0.457177,1.4176,0.273512
371.9,0.0,1.246514315982073,1.5,0.133199,0.0809598,-0.05223920000000001,2.42824,0.457691,1.41637,0.28058
372.0,0.0,1.2479359247443917,1.5,0.0999018,0.0455092,-0.0543926,2.42767,0.456958,1.4142,0.28531
372.1,0.0,1.2486192246311407,1.5,0.0669445,0.0103816,-0.056562900000000006,2.42676,0.453817,1.41016,0.28696
372.2,0.0,1.2487153300752416,1.5,0.035084,-0.0236204,-0.0587044,2.4255,0.448641,1.40437,0.285011
372.3,0.0,1.2484651337117114,1.5,0.00482444,-0.0558872,-0.06071164,2.42393,0.44177,1.39698,0.279056
372.4,0.0,1.2481793932334688,1.5,-0.0235501,-0.0861522,-0.0626021,2.4221,0.433505,1.38814,0.267796
372.5,0.0,1.2482094439116944,1.5,-0.0499118,-0.114215,-0.0643032,2.4201,0.424106,1.378,0.25514
372.6,0.0,1.2489104459708062,1.5,-0.0742175,-0.139978,-0.06576049999999999,2.41805,0.413801,1.36669,0.243289
372.7,0.0,1.2506016401225426,1.5,-0.0964518,-0.163435,-0.06698319999999999,2.41602,0.402782,1.35437,0.232019
372.8,0.0,1.2535296292707971,1.5,-0.116597,-0.184536,-0.067939,2.41411,0.39122,1.34114,0.22186
372.9,0.0,1.2578399935749693,1.5,-0.134618,-0.203163,-0.06854500000000002,2.41239,0.379261,1.32711,0.216651
373.0,0.0,1.2635603288692818,1.5,-0.150433,-0.219261,-0.068828,2.41092,0.36703,1.3124,0.216065
373.1,0.0,1.2705958428295276,1.5,-0.163862,-0.232631,-0.068769,2.40975,0.35464,1.29708,0.218099
373.2,0.0,1.2787375918287085,1.5,-0.174566,-0.242911,-0.06834499999999999,2.40889,0.36156,1.2951,0.220354
373.3,0.0,1.2876826666704893,1.5,-0.182004,-0.249599,-0.06759499999999999,2.40889,0.36156,1.2951,0.220601
373.4,0.0,1.2970638713536018,1.5,-0.185463,-0.25197,-0.06650700000000004,2.40836,0.37064,1.29542,0.215391
373.5,0.0,1.3064845173861694,1.5,-0.18414,-0.249233,-0.06509300000000001,2.40815,0.378691,1.29579,0.206268
373.6,0.0,1.3155530714627393,1.5,-0.177261,-0.240664,-0.06340299999999999,2.40822,0.385836,1.29623,0.2
373.7,0.0,1.3239135047390713,1.5,-0.164181,-0.225699,-0.06151800000000002,2.40854,0.392185,1.29672,0.2
373.8,0.0,1.3312694172565882,1.5,-0.144455,-0.203871,-0.059416,2.40903,0.397839,1.29727,0.2
373.9,0.0,1.3374015012296991,1.5,-0.117874,-0.175017,-0.057143,2.40958,0.402884,1.29783,0.2
374.0,0.0,1.3421781249370417,1.5,-0.0845029,-0.139222,-0.05471910000000001,2.41007,0.407393,1.29837,0.2
374.1,0.0,1.3455584342944138,1.5,-0.044734,-0.0969388,-0.0522048,2.41035,0.411419,1.2988,0.2
