arm,record,seed,gate,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,disp_z_rms_m,disp_3d_rms_m,disp_z_pct_hs,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2
deployed,jonswap_H0.270,1,FAIL,0.267096162,0.49001509,3.48213768,0.011920847,0.0586024784,4.41512823,0.0854629651,0.000241947113,1.2979629,0.350299329
deployed,jonswap_H0.270,2,FAIL,0.331789941,0.205154836,4.04916048,0.01364954,0.0562880635,5.05538511,0.0595967695,0.000238728491,1.28338206,0.351867527
deployed,jonswap_H0.270,3,FAIL,0.185608208,0.221429169,5.07823515,0.0119792307,0.0557360239,4.43675184,0.0374171361,0.000223022013,1.25628102,0.361486852
deployed,jonswap_H0.270,4,FAIL,0.312344164,0.26909247,2.42460012,0.0125132632,0.0556513406,4.63454199,0.0627020225,0.000219368492,1.26532924,0.350926667
deployed,jonswap_H0.270,5,FAIL,0.337719977,0.397811294,5.82882977,0.0117983939,0.056541387,4.3697753,0.0855105594,0.000204216805,1.25790656,0.351814181
deployed,jonswap_H1.500,1,FAIL,0.245124757,0.480250865,3.27713847,0.0593226962,0.26750496,3.95484614,0.0790788159,0.000246834243,2.18100834,0.725073874
deployed,jonswap_H1.500,2,FAIL,0.417959183,0.228667885,2.81976461,0.0665328279,0.25831908,4.4355216,0.0733055845,0.000247198361,2.18478942,0.726248801
deployed,jonswap_H1.500,3,FAIL,0.228550613,0.26769653,3.39475465,0.0582044497,0.255412489,3.88029647,0.0454841852,0.000235562431,2.17850184,0.729600251
deployed,jonswap_H1.500,4,FAIL,0.384012341,0.310194194,1.55486906,0.0608607121,0.252855271,4.05738068,0.0753369778,0.000191236424,2.18348646,0.705704868
deployed,jonswap_H1.500,5,FAIL,0.286584228,0.433537155,6.30119801,0.0564048104,0.256311029,3.76032066,0.0841449276,0.000200141483,2.1777575,0.720317721
deployed,jonswap_H4.000,1,FAIL,0.373164207,0.467061222,2.25475907,0.15672943,0.725307107,3.91823578,0.0858867019,0.000245409727,3.58995557,1.12531114
deployed,jonswap_H4.000,2,FAIL,0.26111728,0.262932867,3.42381287,0.16977793,0.716174066,4.24444818,0.0509579442,0.000235764397,3.59055161,1.12450373
