arm,record,seed,gate,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,disp_z_rms_m,disp_3d_rms_m,disp_z_pct_hs,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2
g0.18,pmstokes_H4.000,3,FAIL,0.194968462,0.349985272,5.57709455,0.155601263,0.475941479,3.89003158,0.0704234093,0.000142311867,3.29032183,1.26747477
g0.18,pmstokes_H4.000,4,PASS,0.490124404,0.0959118009,1.33787537,0.158778504,0.462526262,3.96946263,0.0815122128,0.000136391929,3.29042935,1.26725042
g0.18,pmstokes_H4.000,5,FAIL,0.337338656,0.175740048,2.52145076,0.14271687,0.483428657,3.56792164,0.0662008375,0.000157491624,3.29187512,1.26917553
g0.18,pmstokes_H4.000,6,FAIL,0.272808284,0.390169978,2.49022245,0.167910427,0.469189525,4.19776058,0.0778639913,9.6656302e-05,3.28950858,1.26728678
g0.18,pmstokes_H4.000,7,FAIL,0.281675547,0.377990454,2.77329659,0.173417747,0.468829036,4.3354435,0.0761324391,0.000131435751,3.29120445,1.26739192
g0.18,pmstokes_H4.000,8,FAIL,1.00429308,0.104075268,0.863131166,0.158476323,0.498143673,3.9619081,0.165362746,0.000108936089,3.29311681,1.26919043
g0.18,pmstokes_H8.500,1,FAIL,0.345683932,1.57335103,0.593721092,0.444272339,1.1382916,5.22673321,0.276509523,0.000180085306,4.10346127,1.66505456
g0.18,pmstokes_H8.500,2,FAIL,0.652976155,0.804809153,0.805599332,0.36146459,0.956969321,4.25252438,0.176603436,0.000151376531,4.10326815,1.66308022
g0.18,pmstokes_H8.500,3,FAIL,0.187518045,0.953472853,5.2623558,0.409506649,1.07890546,4.81772518,0.173664272,0.00021267483,4.10344315,1.66360283
g0.18,pmstokes_H8.500,4,PASS,0.826135457,0.867648363,1.11462021,0.375955254,1.01152515,4.42300272,0.205973908,0.000168140657,4.10396671,1.66326284
g0.18,pmstokes_H8.500,5,FAIL,0.202604041,0.825676501,2.76345325,0.364129394,1.07791412,4.28387499,0.149499029,0.00012644376,4.10175991,1.66373026
g0.18,pmstokes_H8.500,6,FAIL,0.614129901,1.1846503,0.543040276,0.432571411,1.01276994,5.08907557,0.226658866,9.61917976e-05,4.10203218,1.66505301
g0.18,pmstokes_H8.500,7,FAIL,0.11906492,1.01892579,1.45903552,0.421278119,0.97747004,4.956213,0.174617738,0.000121862337,4.10281229,1.66342485
g0.18,pmstokes_H8.500,8,FAIL,0.672930777,0.844041228,1.3353914,0.431808978,1.10349369,5.0801053,0.183780864,0.000158304712,4.10337257,1.66321123
g0.25,jonswap_H0.270,1,FAIL,0.225873768,0.430619478,3.5863471,0.0120227514,0.0374530815,4.45287085,0.0796821192,0.000159860763,1.29800832,0.41444388
g0.25,jonswap_H0.270,2,FAIL,0.306450218,0.199098766,4.07749891,0.0136581622,0.0365059264,5.05857849,0.0612078197,0.00014105915,1.28341174,0.41662091
g0.25,jonswap_H0.270,3,FAIL,0.150269091,0.133683205,5.21960878,0.0120047303,0.0359702334,4.44619608,0.0317998379,0.000115242197,1.25631773,0.417670429
g0.25,jonswap_H0.270,4,FAIL,0.277813971,0.299468577,2.54929399,0.0125388848,0.0353130326,4.64403105,0.0686164722,0.000117954776,1.26536524,0.418171555
g0.25,jonswap_H0.270,5,FAIL,0.344317943,0.381032735,5.865242,0.0118775759,0.0360819362,4.39910221,0.0876346454,0.000173138498,1.25794101,0.417452663
g0.25,jonswap_H0.270,6,FAIL,0.144129395,0.120806433,4.47603798,0.013189449,0.0354632549,4.88498116,0.0305140261,0.000118827935,1.26013649,0.416899085
g0.25,jonswap_H0.270,7,FAIL,0.139626905,0.0527569726,4.22360516,0.013572162,0.0367685184,5.02672672,0.0244391002,0.000136436473,1.30601096,0.413769603
g0.25,jonswap_H0.270,8,FAIL,0.979971945,0.203921035,3.52693319,0.0123353405,0.0364774615,4.56864452,0.168269157,0.000106476669,1.2642833,0.417287707
g0.25,jonswap_H1.500,1,FAIL,0.199486092,0.685632765,2.70275855,0.0599953607,0.21046415,3.99969053,0.117771171,0.000145509985,2.18094516,0.811524987
g0.25,jonswap_H1.500,2,FAIL,0.398425847,0.0998521745,2.56611371,0.0651985034,0.202862099,4.34656668,0.0675146431,0.000137128867,2.18473244,0.810378373
g0.25,jonswap_H1.500,3,FAIL,0.191147864,0.0920259804,3.76277733,0.0575917996,0.20004499,3.83945322,0.0305141862,0.000133723544,2.17844152,0.810786724
g0.25,jonswap_H1.500,4,PASS,0.434300631,0.0834436566,0.940480649,0.0606371909,0.197696909,4.04247904,0.0735567734,0.000131673587,2.18342996,0.810346067
g0.25,jonswap_H1.500,5,FAIL,0.204739496,0.221318826,5.75634766,0.0562925637,0.204644427,3.75283742,0.0493609831,0.00011419769,2.17769837,0.810503185
g0.25,jonswap_H1.500,6,FAIL,0.270980775,0.394018054,1.7614485,0.0626299679,0.197219223,4.17533112,0.0785164759,9.86159503e-05,2.17894864,0.811463594
g0.25,jonswap_H1.500,7,FAIL,0.136655599,0.0712765902,3.59205723,0.0666582584,0.195564315,4.4438839,0.0234779939,0.000131105175,2.18308711,0.810305059
g0.25,jonswap_H1.500,8,FAIL,0.927350998,0.182314247,4.34145641,0.0601737686,0.211728156,4.01158428,0.15504013,0.000109567707,2.17767072,0.810192704
g0.25,jonswap_H4.000,1,FAIL,0.30411014,0.670708776,1.68515873,0.161033824,0.574101388,4.02584553,0.118730724,0.000145101789,3.58984709,1.25036561
g0.25,jonswap_H4.000,2,FAIL,0.266757905,0.0951372012,3.03790617,0.166554675,0.549926698,4.163867,0.0433687754,0.000139886048,3.59044552,1.24946749
g0.25,jonswap_H4.000,3,FAIL,0.145259157,0.135179088,4.94599009,0.151922479,0.547363937,3.79806209,0.026858544,0.000134652961,3.58899403,1.24857092
g0.25,jonswap_H4.000,4,PASS,0.301321805,0.14607361,1.389377,0.159173623,0.548969865,3.97934055,0.0528337099,0.000137064286,3.58989811,1.2494247
g0.25,jonswap_H4.000,5,FAIL,0.315049201,0.247575194,2.75393915,0.149884835,0.562744796,3.74712086,0.0686440542,0.00014541742,3.58888578,1.24740982
g0.25,jonswap_H4.000,6,FAIL,0.217335269,0.260831088,2.74990845,0.16314888,0.540402889,4.078722,0.0529737696,9.86274463e-05,3.58926749,1.24972022
g0.25,jonswap_H4.000,7,FAIL,0.325942487,0.10921225,3.43921185,0.177276462,0.554867029,4.43191147,0.0554771982,0.000134913455,3.58971643,1.2484895
g0.25,jonswap_H4.000,8,FAIL,1.01914454,0.164316207,1.04665279,0.155883521,0.575977981,3.89708805,0.167965069,0.000118003569,3.58881092,1.24741399
g0.25,jonswap_H8.500,1,FAIL,0.32207042,1.13230813,1.29263365,0.382294744,1.19664693,4.4975853,0.199839532,0.000177894239,4.22191954,1.58010566
g0.25,jonswap_H8.500,2,FAIL,0.618147492,0.406827033,1.43216407,0.324910492,1.06878495,3.82247639,0.12278872,0.000156801747,4.22109175,1.57632208
g0.25,jonswap_H8.500,3,FAIL,0.188847542,0.698639572,4.93638659,0.363545716,1.21603227,4.27700853,0.131529137,0.000250505866,4.22252655,1.57692933
g0.25,jonswap_H8.500,4,PASS,0.80351907,0.471347362,0.59545356,0.334180206,1.12689614,3.93153167,0.157898217,0.000171937296,4.22082567,1.57532203
g0.25,jonswap_H8.500,5,FAIL,0.166339755,0.288667053,3.98898339,0.313959926,1.16698349,3.69364619,0.0565093681,0.000121733305,4.22340918,1.57683241
g0.25,jonswap_H8.500,6,FAIL,0.596418262,0.847105265,0.367454141,0.34417361,1.1068511,4.04910135,0.173133567,0.000108031338,4.22185898,1.57967889
g0.25,jonswap_H8.500,7,FAIL,0.121356592,0.554174364,2.32811856,0.402796596,1.0757513,4.73878336,0.0935123488,0.00013571397,4.22251415,1.57694697
g0.25,jonswap_H8.500,8,FAIL,0.717991173,0.421810657,2.38285089,0.402216345,1.19753945,4.73195696,0.13645871,0.000145723214,4.22401476,1.57582402
