scenario,value,seed,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,wave_period_s,period_s,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4,seg_start_disp_z_rms_m,seg_blend_disp_z_rms_m,seg_recover_disp_z_rms_m,seg_end_disp_z_rms_m
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2,3,0.0118414825,0.0271130539,0.442125708,0.223808646,4.26327753,2.27280116,2.11650896,1.14149034,0.431867212,0.243254334,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2,4,0.0116160335,0.0260976497,0.206744,0.243674144,4.48519182,2.29504108,2.22746062,1.15284801,0.430811554,0.241951048,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2,5,0.0118983611,0.0254857223,0.317723662,0.267835677,1.4335891,2.27454901,2.25447249,1.14247787,0.432946414,0.244303837,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2.5,1,0.0116268983,0.0256339516,0.202805743,0.0997775719,1.44137144,2.36084843,2.26339006,1.18429327,0.427478164,0.236191124,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2.5,2,0.0128782038,0.0262223724,0.19288972,0.618278027,4.32485485,2.33227658,2.24765778,1.17174697,0.428611308,0.237497598,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2.5,3,0.0118514402,0.0271067377,0.442239195,0.22407493,4.26409626,2.27280116,2.11650896,1.14149034,0.428737164,0.237479374,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2.5,4,0.0116137294,0.0260833427,0.206663892,0.243571177,4.48479366,2.29504108,2.22746062,1.15284801,0.427824557,0.236435935,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,2.5,5,0.0119012585,0.0254636537,0.317636311,0.268045694,1.43415618,2.27454901,2.25447249,1.14247787,0.429534942,0.238334134,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3,1,0.0116306813,0.0256281681,0.20283787,0.0997184739,1.44135344,2.36084843,2.26339006,1.18429327,0.42659238,0.233593404,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3,2,0.0128696384,0.0262065642,0.192803934,0.618601263,4.32571745,2.33227658,2.24765778,1.17174697,0.427450031,0.234600127,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3,3,0.0118589289,0.0271055996,0.442318559,0.224236652,4.26457644,2.27280116,2.11650896,1.14149034,0.427503526,0.234465584,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3,4,0.0116107408,0.0260713864,0.206615537,0.243507341,4.4845624,2.29504108,2.22746062,1.15284801,0.426688433,0.233597949,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3,5,0.0119025214,0.0254467931,0.317578733,0.268201023,1.43455863,2.27454901,2.25447249,1.14247787,0.428104669,0.235178009,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3.5,1,0.0116335312,0.0256221704,0.202853441,0.0996836796,1.44131291,2.36084843,2.26339006,1.18429327,0.426396847,0.232187107,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3.5,2,0.0128623452,0.0261944868,0.192739174,0.618863225,4.3264389,2.33227658,2.24765778,1.17174697,0.427090883,0.233010158,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3.5,3,0.0118648745,0.027106341,0.4423756,0.224360555,4.26495171,2.27280116,2.11650896,1.14149034,0.427088976,0.232788056,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3.5,4,0.0116083669,0.026061371,0.206581682,0.243454292,4.48436356,2.29504108,2.22746062,1.15284801,0.426342547,0.232045546,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,3.5,5,0.0119025772,0.025434928,0.317541718,0.26831764,1.43486762,2.27454901,2.25447249,1.14247787,0.427556694,0.233403847,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,4,1,0.0116356136,0.0256156381,0.202860251,0.0996565521,1.44128346,2.36084843,2.26339006,1.18429327,0.426493466,0.231389582,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,4,2,0.0128563279,0.0261847619,0.192690343,0.619082212,4.3270216,2.33227658,2.24765778,1.17174697,0.427098662,0.232107684,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,4,3,0.0118698766,0.0271080676,0.442417026,0.224440396,4.26519537,2.27280116,2.11650896,1.14149034,0.427045017,0.231809527,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,4,4,0.0116066365,0.0260536056,0.206558585,0.243411288,4.48421097,2.29504108,2.22746062,1.15284801,0.426348805,0.231159687,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,4,5,0.0119023919,0.0254270043,0.317516416,0.268412828,1.43510926,2.27454901,2.25447249,1.14247787,0.427425444,0.232364476,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2,1,0.0564871617,0.141495988,0.218622804,0.147309259,3.15142226,4.09328651,2.14302492,2.05107665,0.738127708,0.713927329,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2,2,0.0645764396,0.139331505,0.178302854,0.615306735,3.4220798,4.09654284,2.12863684,2.05318046,0.738088846,0.714450717,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2,3,0.0567201711,0.144055471,0.472366869,0.223037854,2.17735577,4.08966351,2.01461601,2.04954672,0.738100469,0.713604748,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2,4,0.0573085621,0.141915917,0.200969338,0.227541581,5.01416206,4.08990145,2.06845379,2.04988837,0.737510443,0.713963151,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2,5,0.0570531934,0.136928573,0.310849279,0.258452177,0.560363472,4.08958244,2.1501441,2.04948759,0.738036156,0.715642571,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.5,1,0.0564708523,0.141570404,0.218661651,0.147107407,3.15163231,4.09328651,2.14302492,2.05107665,0.752814829,0.731564283,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.5,2,0.0645104721,0.13925299,0.178276047,0.615533888,3.42258286,4.09654284,2.12863684,2.05318046,0.752745926,0.731895506,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.5,3,0.0566823855,0.144157827,0.472417444,0.223213956,2.17782426,4.08966351,2.01461601,2.04954672,0.752828419,0.731303692,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.5,4,0.0572023056,0.141876489,0.200919479,0.227375686,5.01366091,4.08990145,2.06845379,2.04988837,0.752153039,0.731231749,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.5,5,0.0569934323,0.136873886,0.310809255,0.258661509,0.56089741,4.08958244,2.1501441,2.04948759,0.752497792,0.732476473,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,1,0.0564926714,0.141652822,0.218691617,0.146947578,3.15187573,4.09328651,2.14302492,2.05107665,0.76647085,0.751082361,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,2,0.0644804984,0.139217585,0.178255856,0.615694404,3.42293215,4.09654284,2.12863684,2.05318046,0.76636374,0.751251221,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,3,0.0566816702,0.144240171,0.472447783,0.223325133,2.17811775,4.08966351,2.01461601,2.04954672,0.766521335,0.750883102,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,4,0.057140287,0.141873375,0.200884283,0.227267906,5.01332808,4.08990145,2.06845379,2.04988837,0.765818,0.750562072,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,5,0.0569649301,0.136847064,0.310782433,0.258803695,0.561327398,4.08958244,2.1501441,2.04948759,0.766001284,0.751435339,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.5,1,0.0565322377,0.1417429,0.218716189,0.146810263,3.15203595,4.09328651,2.14302492,2.05107665,0.77869606,0.770227551,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.5,2,0.0644704998,0.139203578,0.178243846,0.615790367,3.42311573,4.09654284,2.12863684,2.05318046,0.778540015,0.770236433,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.5,3,0.0566990748,0.144310907,0.472459674,0.223374754,2.17824864,4.08966351,2.01461601,2.04954672,0.778773904,0.770074427,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.5,4,0.0571052171,0.141883671,0.200859934,0.227201894,5.01310587,4.08990145,2.06845379,2.04988837,0.778075397,0.769616902,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.5,5,0.0569517426,0.136841521,0.310767055,0.258896112,0.561666906,4.08958244,2.1501441,2.04948759,0.77811569,0.770163357,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,1,0.0565763228,0.141828343,0.218734831,0.146688253,3.15220761,4.09328651,2.14302492,2.05107665,0.789448798,0.788068235,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,2,0.0644729659,0.139204428,0.178234696,0.615865946,3.42326164,4.09654284,2.12863684,2.05318046,0.789241493,0.787927091,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,3,0.0567243695,0.144374609,0.47246331,0.223407701,2.17832756,4.08966351,2.01461601,2.04954672,0.789548755,0.787954032,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,4,0.0570863821,0.141901508,0.200844094,0.227164239,5.01296043,4.08990145,2.06845379,2.04988837,0.788870454,0.787422359,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,5,0.0569467731,0.136845484,0.310757101,0.258953124,0.561909199,4.08958244,2.1501441,2.04948759,0.788784504,0.787680149,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2,1,0.151982665,0.399773985,0.17586489,0.168840736,0.702661216,6.59277773,3.02703738,3.28418684,1.01561797,1.30379379,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2,2,0.169110671,0.377731621,0.320290416,0.639369965,3.64035392,6.5901289,3.04308128,3.28181767,1.0138458,1.29973209,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2,3,0.157314211,0.427639037,0.359114707,0.229032382,4.24115992,6.58843756,3.1819551,3.2818408,1.0145427,1.30301046,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2,4,0.152065217,0.390886545,0.314535737,0.189640388,4.25921392,6.5948143,3.06742549,3.28388309,1.01618731,1.3040508,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2,5,0.144998893,0.375678748,0.439080328,0.29547137,1.25441015,6.5914669,3.0220871,3.28262281,1.0152632,1.30108035,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.5,1,0.151987776,0.400242686,0.175975934,0.168627813,0.703171134,6.59277773,3.02703738,3.28418684,1.04230666,1.36426187,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.5,2,0.169105619,0.377793074,0.320216835,0.639511883,3.64056182,6.5901289,3.04308128,3.28181767,1.04084766,1.36080158,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.5,3,0.157378793,0.427986562,0.359119356,0.228987202,4.24106026,6.58843756,3.1819551,3.2818408,1.04137325,1.3635639,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.5,4,0.151779592,0.390865654,0.31448853,0.189609006,4.25909948,6.5948143,3.06742549,3.28388309,1.04296482,1.36503947,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,2.5,5,0.145025447,0.375770479,0.439066082,0.295505762,1.25468934,6.5914669,3.0220871,3.28262281,1.04223919,1.36259687,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,1,0.15205282,0.400636882,0.176065251,0.168357641,0.703783512,6.59277773,3.02703738,3.28418684,1.06295395,1.41421115,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,2,0.169182539,0.377906948,0.320187002,0.63945663,3.6402514,6.5901289,3.04308128,3.28181767,1.06173229,1.41124892,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,3,0.15748629,0.428268969,0.359095424,0.228855193,4.24062204,6.58843756,3.1819551,3.2818408,1.06213474,1.4136368,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,4,0.151625559,0.39090243,0.314478219,0.189676091,4.25925159,6.5948143,3.06742549,3.28388309,1.06367803,1.4153676,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,5,0.145082057,0.375878632,0.439079672,0.29542923,1.25464523,6.5914669,3.0220871,3.28262281,1.06309414,1.41332269,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.5,1,0.152133539,0.400941879,0.176139727,0.168059438,0.704469025,6.59277773,3.02703738,3.28418684,1.07915068,1.45513082,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.5,2,0.16929391,0.378053099,0.320180207,0.639348269,3.63983655,6.5901289,3.04308128,3.28181767,1.07810283,1.45255375,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.5,3,0.157603815,0.428513527,0.359060645,0.228685379,4.24006462,6.58843756,3.1819551,3.2818408,1.07841873,1.45466816,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.5,4,0.151542366,0.390964359,0.314493924,0.189808398,4.25963974,6.5948143,3.06742549,3.28388309,1.0799315,1.45659173,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3.5,5,0.145149335,0.376010478,0.439115316,0.295280248,1.25441074,6.5914669,3.0220871,3.28262281,1.07944357,1.45482552,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,1,0.152212769,0.401207089,0.176199988,0.167797089,0.70504272,6.59277773,3.02703738,3.28418684,1.09200644,1.48863661,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,2,0.169414058,0.378183454,0.320183426,0.639197469,3.63933539,6.5901289,3.04308128,3.28181767,1.09107924,1.48633921,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,3,0.157715335,0.428738058,0.359019786,0.228493303,4.23944712,6.58843756,3.1819551,3.2818408,1.09134161,1.48826993,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,4,0.151498318,0.391029298,0.314519078,0.189952955,4.26003695,6.5948143,3.06742549,3.28388309,1.09282923,1.49033177,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,5,0.145213395,0.376121849,0.439150184,0.295122862,1.25412965,6.5914669,3.0220871,3.28262281,1.09240639,1.48876262,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2,1,0.315370232,0.856731176,0.289090723,0.17069827,3.25829697,8.18893528,3.43547964,4.0610714,1.4539355,2.53024554,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2,2,0.38320905,0.812171638,0.143989995,0.577258289,2.85805416,8.18089008,3.18677998,4.05643177,1.45385194,2.52839231,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2,3,0.324290305,0.93775779,0.350915879,0.226659879,1.79942572,8.18534184,3.29109097,4.05912638,1.453246,2.52875352,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2,4,0.308010668,0.862414837,0.104311563,0.278266102,5.13820314,8.18468857,3.47775435,4.05883646,1.45295334,2.52983975,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2,5,0.328025639,0.839901865,0.292490691,0.229312822,0.519083321,8.18148899,3.24556589,4.05710697,1.45324683,2.52887917,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.5,1,0.315005243,0.85701561,0.289156169,0.171004653,3.25744104,8.18893528,3.43547964,4.0610714,1.46191049,2.57279992,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.5,2,0.382578164,0.811873376,0.143869594,0.577973545,2.85962772,8.18089008,3.18677998,4.05643177,1.4621377,2.57249808,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.5,3,0.324115723,0.937980235,0.351024479,0.227166161,1.80086851,8.18534184,3.29109097,4.05912638,1.46139228,2.57214975,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.5,4,0.306920975,0.862310112,0.104374565,0.277780116,5.13660812,8.18468857,3.47775435,4.05883646,1.46102202,2.57224655,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.5,5,0.327726483,0.839274704,0.292446345,0.22991088,0.518563032,8.18148899,3.24556589,4.05710697,1.46153235,2.57243681,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,1,0.31474787,0.857148349,0.28920415,0.171226442,3.25685596,8.18893528,3.43547964,4.0610714,1.46546662,2.59607863,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,2,0.382142276,0.811696947,0.143779993,0.578452945,2.86072779,8.18089008,3.18677998,4.05643177,1.46583211,2.59660316,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,3,0.324041814,0.938290596,0.351092398,0.227495208,1.80183446,8.18534184,3.29109097,4.05912638,1.46504438,2.59593868,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,4,0.306198418,0.86232692,0.104423314,0.27742815,5.13540363,8.18468857,3.47775435,4.05883646,1.46467936,2.59556508,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,5,0.327549189,0.838918746,0.292424619,0.230305567,0.518150568,8.18148899,3.24556589,4.05710697,1.46527565,2.59634447,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3.5,1,0.314567745,0.857197106,0.289237201,0.171383724,3.2564714,8.18893528,3.43547964,4.0610714,1.46676075,2.60874844,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3.5,2,0.38182658,0.811562359,0.143721879,0.57875818,2.86146235,8.18089008,3.18677998,4.05643177,1.46718431,2.60973024,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3.5,3,0.324004203,0.938607693,0.351137161,0.227708161,1.80247974,8.18534184,3.29109097,4.05912638,1.46639371,2.60893393,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3.5,4,0.305706412,0.862304628,0.104451492,0.277199477,5.13456202,8.18468857,3.47775435,4.05883646,1.4660666,2.60834217,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3.5,5,0.327433378,0.838727474,0.292419076,0.230560333,0.517793417,8.18148899,3.24556589,4.05710697,1.466681,2.60940504,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,1,0.31457743,0.857285321,0.289245665,0.171483502,3.25627756,8.18893528,3.43547964,4.0610714,1.46568501,2.60765576,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,2,0.381773472,0.811735392,0.143689573,0.578860164,2.86175776,8.18089008,3.18677998,4.05643177,1.46620059,2.60907841,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,3,0.324068069,0.938753963,0.351152092,0.227762103,1.8027488,8.18534184,3.29109097,4.05912638,1.4653337,2.60795736,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,4,0.305601865,0.86229068,0.104468659,0.277108669,5.13425255,8.18468857,3.47775435,4.05883646,1.4651264,2.60767698,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,5,0.327454418,0.83886683,0.292430669,0.230650604,0.517590165,8.18148899,3.24556589,4.05710697,1.46574879,2.60885143,nan,nan,nan,nan
