family,tuning_mode,aw_cov_sync,input,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,disp_z_ref_rms_m,disp_z_pct_refrms,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,dir_travel_error_deg,dir_travel_rmse_deg,dir_travel_correct_pct,dir_travel_wrong_pct,dir_travel_unresolved_pct,dir_axis_mean_deg,dir_axis_truth_deg,dir_axis_error_deg,dir_axis_rmse_deg,dir_axis_circ_std_deg,dir_sense_forward_pct,dir_sense_reverse_pct,dir_sense_uncertain_pct,dir_sense_dominant_pct,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,wave_period_s,frequency_hz,period_s,accel_variance_m2ps4,dir_axis_abs_error_deg,dir_travel_abs_error_deg,seed,arm,spectrum,hs_m,regression_exit_code
OU-II,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.315486073,0.211963266,0.250104696,0.454985976,7.88715172,5.2990818,6.25261736,11.0295305,1.04307246,23.9776917,0.167340383,0.114712127,5.26142216,172.214386,168.21962,0.155555561,95.2877808,4.55666685,21.9098053,30.0,-8.0901947,15.5819349,13.1010818,95.2877808,0.155555561,4.55666685,95.2877808,0.0326318666,0.000151328743,3.93682456,0.792946756,12.2895546,7.83013916,0.200000003,5.0,0.861991704,8.0901947,172.214386,3033,hard-iron-off,JONSWAP,4.0,1
OU-II,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.752641737,0.484649479,0.525408745,1.03798318,8.85460854,5.70175838,6.18127918,13.6651182,2.15460348,24.3854027,0.505337656,0.109382421,5.33327007,-170.792572,163.870895,0.848333359,92.1544495,6.99722242,-20.523468,-30.0,9.47653198,21.2001171,18.5508785,92.1544495,0.848333359,6.99722242,92.1544495,0.0813529342,0.000156113805,4.49593735,1.04610193,21.1453323,9.12619209,0.200000003,5.0,1.50156879,9.47653198,170.792572,3033,hard-iron-off,JONSWAP,8.5,1
OU-II,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.00818654336,0.00591831096,0.0214460529,0.0237060972,3.03205299,2.19196701,7.9429822,12.2521877,0.0499124601,42.9673347,0.317791462,0.499455929,4.37382746,175.060272,160.257034,3.70777798,28.7350006,67.5572205,16.9647064,30.0,-13.0352936,19.7676067,15.2389174,28.7350006,3.70777798,67.5572205,28.7350006,0.102003627,0.000138525284,1.45050919,0.106582344,0.224246785,2.88843942,0.355107993,2.80193377,0.0306909904,13.0352936,175.060272,3033,hard-iron-off,PM-Stokes,0.27,1
OU-II,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0927594602,0.0587530807,0.0938997269,0.144476295,6.18396378,3.91687179,6.25998163,10.7985773,0.385561794,24.354002,0.256572038,0.0933095887,5.29946804,-166.892365,164.030121,0.0616666675,93.9211121,6.0172224,-16.2186584,-30.0,13.7813416,21.796669,16.2125263,0.0616666675,93.9211121,6.0172224,93.9211121,0.044435408,0.000146147868,2.32523012,0.41761145,2.25789785,4.63424635,0.283396453,3.08925676,0.298583239,13.7813416,166.892365,3033,hard-iron-off,PM-Stokes,1.5,1
OU-II,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.301876515,0.206375331,0.245952204,0.440695703,7.54691267,5.1593833,6.14880514,10.892375,1.04037023,23.6408348,0.137411952,0.119847022,5.24439955,170.142227,167.276123,0.193333343,95.6083374,4.19833326,19.772171,30.0,-10.227829,16.373558,12.7027521,0.193333343,95.6083374,4.19833326,95.6083374,0.0299094841,0.000152087421,3.67492747,0.858087301,11.5885477,7.32246828,0.200000003,5.0,1.00181174,10.227829,170.142227,3033,hard-iron-off,PM-Stokes,4.0,1
OU-II,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.725796998,0.464392036,0.518009245,1.005373,8.53878784,5.46343565,6.09422636,13.3445721,2.16781425,23.8954639,0.581052184,0.107648604,5.27757072,-168.948456,163.65657,1.35055554,91.1783371,7.4711113,-18.4915009,-30.0,11.5084991,22.4661198,18.3696365,91.1783371,1.35055554,7.4711113,91.1783371,0.0938082412,0.000156454538,4.32139349,1.24880135,23.3206692,8.77831364,0.200000003,5.0,2.11363816,11.5084991,168.948456,3033,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0120411282,0.0120303221,0.0115012666,0.0205425546,4.45967722,4.45567465,4.25972843,10.2668781,0.0534430593,21.5205994,0.245343208,0.111569799,1.49459839,167.717896,167.117767,0.0761111155,8.75222206,91.171669,2.4233551,30.0,-27.5766449,28.1947536,6.5765233,8.75222206,0.0761111155,91.171669,8.75222206,0.0455902554,0.000122558442,1.53016257,0.00927246734,0.150355458,3.05647588,0.235941797,3.10486245,0.0307989549,27.5766449,167.717896,default,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0803494975,0.0708440989,0.0615064539,0.123523161,5.35663319,4.72293997,4.10043001,9.3204689,0.390963972,15.7320004,0.265841007,0.174426019,1.05567265,-166.441498,164.250854,0.312222242,91.836113,7.85166693,-15.6775055,-30.0,14.3224945,21.358593,14.8366175,0.312222242,91.836113,7.85166693,91.836113,0.0537383221,0.000127804858,2.50614047,0.395435423,1.33645236,4.98906136,0.310105383,4.34818649,0.257832944,14.3224945,166.441498,default,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.252880394,0.211489454,0.160525784,0.366667181,6.32201004,5.28723621,4.01314449,8.88855267,1.04307246,15.3897057,0.211462125,0.142406121,0.446637809,171.749176,168.022308,0.0311111119,95.2738876,4.69500017,21.4132385,30.0,-8.58676147,15.7956285,13.0511637,0.0311111119,95.2738876,4.69500017,95.2738876,0.0418504812,0.000142427001,3.93718505,0.840440214,8.9607029,7.83341837,0.200000003,5.0,0.859677911,8.58676147,171.749176,default,deployed,JONSWAP,4.0,0
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.597126842,0.490685642,0.313591212,0.834069729,7.02502155,5.77277231,3.6893084,10.9805841,2.15460348,14.5544748,0.515620768,0.215330198,1.07810056,-170.747101,163.949707,0.743888915,91.6494446,7.60666704,-20.3883362,-30.0,9.61166382,21.6217575,18.8874836,91.6494446,0.743888915,7.60666704,91.6494446,0.0933180079,0.00014242217,4.49675846,1.10321951,16.5853748,9.12593937,0.200000003,5.0,1.49710143,9.61166382,170.747101,default,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0120925419,0.0119710462,0.0114047304,0.020484224,4.47871923,4.43372059,4.22397423,10.5870047,0.0499124601,22.8494644,0.244363815,0.110234112,1.63084209,170.065063,168.123917,0.127222225,5.29388905,94.5788879,1.81161499,30.0,-28.188385,28.684391,6.09011507,5.29388905,0.127222225,94.5788879,5.29388905,0.0453482755,0.000113590162,1.5192982,0.0886807293,0.150114924,3.02446294,0.409234107,2.78987837,0.0310976487,28.188385,170.065063,default,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0765358284,0.066044122,0.0603696667,0.11774572,5.10238838,4.40294123,4.02464437,8.80065727,0.385561794,15.6575851,0.265821964,0.176331639,0.922310591,-166.513565,163.99585,0.158888891,91.4038925,8.43722248,-15.4739838,-30.0,14.5260162,21.8873634,15.6764898,0.158888891,91.4038925,8.43722248,91.4038925,0.0538787469,0.000129385226,2.32577109,0.438276649,1.16226304,4.63564825,0.261256695,4.0886488,0.298793554,14.5260162,166.513565,default,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.241595224,0.20426558,0.158060074,0.353660375,6.03988075,5.10663939,3.95150185,8.74118328,1.04037023,15.1926756,0.189770028,0.133234769,0.318389356,169.405563,166.837723,0.291666687,94.8272247,4.88111115,19.1214752,30.0,-10.8785248,16.6749706,12.5566711,0.291666687,94.8272247,4.88111115,94.8272247,0.0374541394,0.00013703201,3.67536664,0.908064008,7.7905612,7.32536983,0.200000003,5.0,0.999155521,10.8785248,169.405563,default,deployed,PM-Stokes,4.0,0
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.579343677,0.458487451,0.312532037,0.802200794,6.81580782,5.39397001,3.67684746,10.6478157,2.16781425,14.4169197,0.58883673,0.236973211,0.96262002,-168.458084,163.290955,1.24444449,90.3138885,8.4416666,-18.3448639,-30.0,11.6551361,23.2277393,18.9667053,90.3138885,1.24444449,8.4416666,90.3138885,0.106150277,0.000145862548,4.32255459,1.31836534,16.6542664,8.77819252,0.200000003,5.0,2.10747409,11.6551361,168.458084,default,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0121279256,0.0120877344,0.0115024913,0.0206278265,4.49182415,4.47693872,4.2601819,10.3094959,0.0534430593,21.5228901,0.24186334,0.111499943,1.96875048,167.521973,167.076767,0.0572222248,8.65611172,91.2866669,2.37954712,30.0,-27.6204529,28.2195396,6.48098421,8.65611172,0.0572222248,91.2866669,8.65611172,0.0450582691,0.000112400194,1.53016257,0.00927246734,0.150355458,3.05647588,0.235941797,3.10486245,0.0307989549,27.6204529,167.521973,default,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0805189237,0.0706501007,0.0615081973,0.12352325,5.36792803,4.71000671,4.10054636,9.32047558,0.390963972,15.7324467,0.26302281,0.168881953,2.11218786,-166.398407,164.229034,0.325000018,91.8505554,7.82444477,-15.63797,-30.0,14.36203,21.3604488,14.801548,0.325000018,91.8505554,7.82444477,91.8505554,0.0527389981,0.000118503529,2.50614047,0.395435423,1.33645236,4.98906136,0.310105383,4.34818649,0.257832944,14.36203,166.398407,default,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.242862374,0.223574966,0.160517946,0.367061198,6.07155943,5.58937407,4.01294851,8.89810467,1.04307246,15.3889542,0.200291365,0.137409627,2.04846692,171.737747,168.021027,0.0344444439,95.2811127,4.68444443,21.38797,30.0,-8.61203003,15.8105745,13.0550432,0.0344444439,95.2811127,4.68444443,95.2811127,0.0394892395,0.000119667769,3.93718505,0.840440214,8.9607029,7.83341837,0.200000003,5.0,0.859677911,8.61203003,171.737747,default,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.592240751,0.486486703,0.313749939,0.828165114,6.96753788,5.72337294,3.6911757,10.9028492,2.15460348,14.561841,0.507169902,0.204018697,2.07666898,-170.661591,163.890274,0.771666706,91.6688919,7.55944443,-20.3161163,-30.0,9.68388367,21.6610928,18.9014854,91.6688919,0.771666706,7.55944443,91.6688919,0.0910628289,0.000130901244,4.49675846,1.10321951,16.5853748,9.12593937,0.200000003,5.0,1.49710143,9.68388367,170.661591,default,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0120169185,0.01199634,0.0114052203,0.0204547681,4.4507103,4.44308901,4.22415543,10.5717812,0.0499124601,22.8504467,0.242570773,0.109925836,1.96380639,169.97551,167.987854,0.130555555,5.29555559,94.5738907,1.79618835,30.0,-28.2038116,28.6918449,6.04135704,5.29555559,0.130555555,94.5738907,5.29555559,0.0450554527,0.000112330774,1.5192982,0.0886807293,0.150114924,3.02446294,0.409234107,2.78987837,0.0310976487,28.2038116,169.97551,default,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.076732859,0.0657488033,0.0603708848,0.117709301,5.11552382,4.38325357,4.02472544,8.79793453,0.385561794,15.6579008,0.263053626,0.170036867,2.11159492,-166.534103,164.041779,0.0966666713,91.5177765,8.38555622,-15.4637299,-30.0,14.5362701,21.8709679,15.6494141,0.0966666713,91.5177765,8.38555622,91.5177765,0.0527965426,0.000118264106,2.32577109,0.438276649,1.16226304,4.63564825,0.261256695,4.0886488,0.298793554,14.5362701,166.534103,default,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.232785195,0.215650484,0.158044115,0.354502499,5.81962967,5.39126205,3.95110297,8.76199627,1.04037023,15.1911421,0.179439098,0.129398778,2.02846098,169.379593,166.813889,0.312222242,94.9000015,4.7877779,19.0910034,30.0,-10.9089966,16.6895084,12.5469027,0.312222242,94.9000015,4.7877779,94.9000015,0.0353047438,0.000118230171,3.67536664,0.908064008,7.7905612,7.32536983,0.200000003,5.0,0.999155521,10.9089966,169.379593,default,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.579853773,0.451687425,0.312729061,0.798781216,6.82180882,5.31396961,3.67916536,10.6024265,2.16781425,14.4260082,0.578174591,0.222569272,2.07710218,-168.41185,163.303604,1.22555554,90.3450012,8.42944431,-18.2938232,-30.0,11.7061768,23.2468853,18.953146,90.3450012,1.22555554,8.42944431,90.3450012,0.103326872,0.000131675013,4.32255459,1.31836534,16.6542664,8.77819252,0.200000003,5.0,2.10747409,11.7061768,168.41185,default,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0127228983,0.0102712037,0.0113433981,0.0199008156,4.71218443,3.80414939,4.20125866,9.94614601,0.0534430593,21.2252026,0.146207154,0.155418783,3.23822117,174.39296,170.298691,0.181111112,11.709445,88.1094437,4.34014893,30.0,-25.6598511,27.3225765,10.6024122,11.709445,0.181111112,88.1094437,11.709445,0.0359362327,0.000132254296,1.47067726,0.00826697797,0.150041148,2.93715763,0.222390324,3.33186746,0.0305005498,25.6598511,174.39296,11,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0875340998,0.0582762882,0.0575178415,0.119860947,5.83560658,3.88508582,3.83452272,9.04413509,0.390963972,14.7118015,0.125030071,0.23274754,3.77289701,-165.705826,163.52034,0.374444455,92.4677811,7.15777779,-15.2720184,-30.0,14.7279816,22.5075703,15.7331438,0.244444445,92.5977783,7.15777779,92.5977783,0.0425708704,0.000145396218,2.5054481,0.399792641,1.31132138,4.98793602,0.232279181,3.84065056,0.257714212,14.7279816,165.705826,11,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.261951447,0.189681634,0.150610134,0.356764764,6.54878616,4.74204063,3.76525331,8.6485033,1.04307246,14.439086,0.199957579,0.203275025,2.18465471,172.639984,168.543045,0.0766666681,95.4916687,4.43166685,22.2684326,30.0,-7.73156738,15.3194561,13.013751,95.4916687,0.0766666681,4.43166685,95.4916687,0.0461386591,0.000145409576,3.93455815,0.839789629,8.88554573,7.8256917,0.200000003,5.0,0.859903038,7.73156738,172.639984,11,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.685094416,0.407253444,0.302528769,0.85248661,8.05993462,4.79121685,3.5591619,11.2230425,2.15460348,14.0410414,0.201408371,0.293756843,3.78030539,-170.402359,163.824768,0.837777793,91.7588882,7.40333366,-20.0679932,-30.0,9.93200684,21.0294285,18.2708244,91.7588882,0.837777793,7.40333366,91.7588882,0.0517252162,0.000154294845,4.49775219,1.10573339,16.6621819,9.12797356,0.200000003,5.0,1.49896431,9.93200684,170.402359,11,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125741903,0.0101746302,0.0112223756,0.0196869262,4.65710735,3.76838136,4.15643549,10.1749315,0.0499124601,22.4841156,0.147521883,0.162822932,3.41884041,176.487213,170.669205,0.127777785,6.79722261,93.0750046,3.09683228,30.0,-26.9031677,28.2268028,9.96834755,6.79722261,0.127777785,93.0750046,6.79722261,0.0369576029,0.000134382572,1.44980741,0.00812242366,0.150003225,2.88772058,0.224173233,3.2565515,0.0309081208,26.9031677,176.487213,11,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0834992304,0.0556113161,0.0571628101,0.115465693,5.5666151,3.70742083,3.81085396,8.63024044,0.385561794,14.8258486,0.124310173,0.228761181,3.62339854,-165.894104,163.566574,0.0644444451,93.2005615,6.73500013,-15.1123047,-30.0,14.8876953,22.2212696,15.7923985,0.0644444451,93.2005615,6.73500013,93.2005615,0.0418850183,0.000144676538,2.32540846,0.442170054,1.15515184,4.63510561,0.282510668,3.22539258,0.298228323,14.8876953,165.894104,11,deployed,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.24894169,0.185918331,0.15045616,0.345216811,6.22354221,4.64795828,3.76140404,8.53248882,1.04037023,14.4617901,0.230327368,0.193377361,2.35871983,170.57193,167.656754,0.155000001,95.4038925,4.44111109,20.2368317,30.0,-9.76316833,15.9221468,12.5029249,0.155000001,95.4038925,4.44111109,95.4038925,0.0491203964,0.000144862483,3.67226386,0.908161223,7.74205303,7.31703568,0.200000003,5.0,1.00055528,9.76316833,170.57193,11,deployed,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.650822163,0.382440895,0.30575031,0.814440787,7.65673113,4.49930477,3.59706235,10.8102798,2.16781425,14.1040831,0.26932469,0.297492802,3.64166737,-168.133621,163.139114,1.57722223,90.6411133,7.78166676,-17.8464203,-30.0,12.1535797,22.8719254,18.4633389,90.6427765,1.57555556,7.78166676,90.6427765,0.0596555881,0.000154189198,4.32338572,1.32047701,16.7300014,8.78030491,0.200000003,5.0,2.10969687,12.1535797,168.133621,11,deployed,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0126879504,0.0102767767,0.0113447746,0.0198821574,4.69924068,3.80621362,4.2017684,9.93682098,0.0534430593,21.2277794,0.147593424,0.157508835,3.71677232,174.428284,170.592056,0.142222226,11.7072229,88.1505585,4.23513794,30.0,-25.7648621,27.3949604,10.5376387,11.7072229,0.142222226,88.1505585,11.7072229,0.036344599,0.000139549971,1.47067726,0.00826697797,0.150041148,2.93715763,0.222390324,3.33186746,0.0305005498,25.7648621,174.428284,11,hard-iron-off,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0874278098,0.0582912154,0.0575179346,0.119790651,5.8285203,3.88608098,3.83452892,9.03883171,0.390963972,14.7118244,0.125738278,0.231105089,3.85932517,-165.698929,163.543961,0.333888888,92.4733353,7.19277811,-15.250824,-30.0,14.749176,22.4955349,15.7027731,0.214444444,92.5927811,7.19277811,92.5927811,0.0423873179,0.000143357116,2.5054481,0.399792641,1.31132138,4.98793602,0.232279181,3.84065056,0.257714212,14.749176,165.698929,11,hard-iron-off,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.257050782,0.200352386,0.150604755,0.35902366,6.42626953,5.00880957,3.76511884,8.70326328,1.04307246,14.438571,0.206716225,0.198700845,3.78261924,172.627411,168.514725,0.108333334,95.5022278,4.38944435,22.257309,30.0,-7.74269104,15.3143854,13.0005312,95.5022278,0.108333334,4.38944435,95.5022278,0.0464235321,0.000148027146,3.93455815,0.839789629,8.88554573,7.8256917,0.200000003,5.0,0.859903038,7.74269104,172.627411,11,hard-iron-off,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.678652883,0.407817304,0.302580506,0.847608209,7.98415136,4.79785061,3.55977058,11.1588182,2.15460348,14.0434427,0.196124658,0.290508032,3.87196589,-170.211227,163.827988,0.732777774,91.9594498,7.30777788,-20.016037,-30.0,9.98396301,21.0273876,18.2470932,91.9594498,0.732777774,7.30777788,91.9594498,0.0506766886,0.000152269597,4.49775219,1.10573339,16.6621819,9.12797356,0.200000003,5.0,1.49896431,9.98396301,170.211227,11,hard-iron-off,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125999646,0.0101867588,0.0112224203,0.0197096895,4.66665363,3.77287364,4.1564517,10.186697,0.0499124601,22.4842052,0.147683203,0.162625805,3.72965193,176.478195,170.66983,0.127777785,6.80777788,93.0644455,3.08926392,30.0,-26.9107361,28.2313538,9.96020794,6.80777788,0.127777785,93.0644455,6.80777788,0.0369567499,0.000139626878,1.44980741,0.00812242366,0.150003225,2.88772058,0.224173233,3.2565515,0.0309081208,26.9107361,176.478195,11,hard-iron-off,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.083455056,0.0556064174,0.0571635924,0.115431786,5.56367016,3.70709443,3.81090593,8.62770653,0.385561794,14.8260517,0.124795593,0.226398751,3.85150647,-165.882492,163.573624,0.0583333336,93.1605606,6.78111124,-15.1019592,-30.0,14.8980408,22.2122517,15.7742739,0.0583333336,93.1605606,6.78111124,93.1605606,0.0415683128,0.000143210345,2.32540846,0.442170054,1.15515184,4.63510561,0.282510668,3.22539258,0.298228323,14.8980408,165.882492,11,hard-iron-off,PM-Stokes,1.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.244875655,0.195302576,0.150449589,0.34747988,6.1218915,4.88256454,3.76123977,8.58842373,1.04037023,14.4611588,0.237780899,0.189772606,3.77420974,170.568008,167.655045,0.167777777,95.371666,4.46055555,20.2268524,30.0,-9.77314758,15.9166975,12.4863691,0.167777777,95.371666,4.46055555,95.371666,0.049736131,0.000148675797,3.67226386,0.908161223,7.74205303,7.31703568,0.200000003,5.0,1.00055528,9.77314758,170.568008,11,hard-iron-off,PM-Stokes,4.0,1
OU-III,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.647402287,0.381661147,0.305814654,0.811367691,7.61649752,4.4901309,3.59781933,10.7694902,2.16781425,14.1070499,0.263668597,0.292832881,3.86513138,-168.091873,163.147339,1.55166674,90.672226,7.77611113,-17.7989502,-30.0,12.2010498,22.8751392,18.43717,90.6744461,1.54944444,7.77611113,90.6744461,0.0583118722,0.000152220411,4.32338572,1.32047701,16.7300014,8.78030491,0.200000003,5.0,2.10969687,12.2010498,168.091873,11,hard-iron-off,PM-Stokes,8.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125599317,0.0101498039,0.010968456,0.0195212048,4.65182638,3.75918651,4.0623908,9.75642109,0.0534430593,20.5236301,0.741867959,0.134092316,2.48274899,170.496445,168.779877,0.098888889,11.1322222,88.7688904,3.34429932,30.0,-26.6557007,27.6736221,8.3392334,11.1322222,0.098888889,88.7688904,11.1322222,0.128259942,0.000161146279,1.47080755,0.0139970873,0.150023773,2.93750596,0.247729704,3.03149557,0.0300200861,26.6557007,170.496445,23,deployed,JONSWAP,0.27,1
OU-III,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0841435343,0.0637635887,0.0583488345,0.120625518,5.6095686,4.25090551,3.88992214,9.10182667,0.390963972,14.9243517,0.778923035,0.0744812563,2.58004928,-168.185349,165.07666,0.277777791,93.0755615,6.646667,-17.742981,-30.0,12.257019,21.1734676,16.008791,0.26333335,93.090004,6.646667,93.090004,0.131609425,0.000149392261,2.50286031,0.399538189,1.2926656,4.98305273,0.267523974,3.36190677,0.258111566,12.257019,168.185349,23,deployed,JONSWAP,1.5,1
OU-III,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.262430519,0.174596861,0.15397568,0.350802451,6.56076288,4.36492157,3.84939194,8.50396919,1.04307246,14.7617435,0.689546287,0.11348436,1.00506949,171.06221,167.618057,0.174444452,95.0611115,4.76444435,20.7920837,30.0,-9.20791626,16.1489563,13.057929,95.0611115,0.174444452,4.76444435,95.0611115,0.117521666,0.0001601533,3.93860531,0.83940804,8.80210304,7.83556414,0.200000003,5.0,0.861908197,9.20791626,171.06221,23,deployed,JONSWAP,4.0,1
OU-III,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.647234857,0.46466428,0.303270489,0.852524996,7.6145277,5.46663857,3.56788802,11.2235489,2.15460348,14.0754662,1.06519294,0.123277761,2.50084758,-172.033981,164.280426,0.957777798,91.5299988,7.51222229,-21.6598511,-30.0,8.34014893,20.888958,18.674654,91.5299988,0.957777798,7.51222229,91.5299988,0.177298307,0.000157845003,4.49567604,1.10670877,16.6720219,9.12282467,0.200000003,5.0,1.4993006,8.34014893,172.033981,23,deployed,JONSWAP,8.5,1
OU-III,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0125343278,0.0100620501,0.010872595,0.0194053482,4.64234352,3.72668505,4.02688694,10.0294018,0.0499124601,21.783329,0.742228508,0.134475201,2.57916808,172.874435,170.21489,0.027777778,6.28222227,93.6900024,2.42855835,30.0,-27.5714417,28.3994751,7.87781429,6.28222227,0.027777778,93.6900024,6.28222227,0.128342286,0.000161278454,1.45011091,0.109151892,0.150003225,2.88825297,0.352986932,2.83132195,0.0304298662,27.5714417,172.874435,23,deployed,PM-Stokes,0.27,1
OU-III,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.0801174343,0.0612018518,0.0579677932,0.116295896,5.3411622,4.08012342,3.86451936,8.69229317,0.385561794,15.0346308,0.782586455,0.0754823163,2.61025596,-168.382935,164.751938,0.238333344,93.6427765,6.11888885,-17.5950012,-30.0,12.4049988,21.31744,16.5914993,0.238333344,93.6427765,6.11888885,93.6427765,0.132239953,0.000148929612,2.32224655,0.444158763,1.14566112,4.6295414,0.283676863,3.10174775,0.299089879,12.4049988,168.382935,23,deployed,PM-Stokes,1.5,1
